 35.000   7.000
  0.000  200
   128.000    128.000      0.000
 600    1
   1   93.616   -1.096
   2   93.631   -1.008
   3   93.631   -1.019
   4   93.675   -0.992
   5   93.654   -0.971
   6   93.656   -0.936
   7   93.637   -0.919
   8   93.662   -0.961
   9   93.654   -1.042
  10   93.644   -1.143
  11   93.702   -1.227
  12   93.676   -1.244
  13   93.699   -1.293
  14   93.702   -1.211
  15   93.720   -1.151
  16   93.757   -1.136
  17   93.735   -1.107
  18   93.724   -1.092
  19   93.731   -1.083
  20   93.763   -1.032
  21   93.795   -0.965
  22   93.804   -0.913
  23   93.847   -0.851
  24   93.842   -0.922
  25   93.838   -0.994
  26   93.833   -1.065
  27   93.818   -1.303
  28   93.812   -1.300
  29   93.838   -1.299
  30   93.849   -1.295
  31   93.844   -1.197
  32   93.853   -1.074
  33   93.862   -0.952
  34   93.871   -0.830
  35   93.862   -0.825
  36   93.872   -0.904
  37   93.895   -0.929
  38   93.890   -0.961
  39   93.877   -0.985
  40   93.873   -0.975
  41   93.901   -0.948
  42   93.912   -0.934
  43   93.922   -0.944
  44   93.932   -0.915
  45   93.954   -0.889
  46   93.916   -0.873
  47   93.930   -0.898
  48   93.943   -0.922
  49   93.951   -0.965
  50   93.951   -0.989
  51   93.932   -0.995
  52   93.957   -0.955
  53   93.978   -0.910
  54   94.001   -0.828
  55   94.005   -0.786
  56   94.006   -0.763
  57   94.013   -0.735
  58   94.034   -0.695
  59   94.039   -0.749
  60   94.042   -0.871
  61   94.051   -0.979
  62   94.068   -0.894
  63   94.089   -0.828
  64   94.098   -0.774
  65   94.129   -0.767
  66   94.135   -0.775
  67   94.151   -0.766
  68   94.152   -0.771
  69   94.152   -0.750
  70   94.187   -0.687
  71   94.180   -0.666
  72   94.226   -0.621
  73   94.246   -0.590
  74   94.280   -0.553
  75   94.275   -0.531
  76   94.285   -0.495
  77   94.283   -0.572
  78   94.281   -0.650
  79   94.279   -0.728
  80   94.277   -0.806
  81   94.286   -0.653
  82   94.286   -0.576
  83   94.288   -0.529
  84   94.316   -0.522
  85   94.311   -0.505
  86   94.327   -0.442
  87   94.341   -0.425
  88   94.327   -0.433
  89   94.361   -0.451
  90   94.352   -0.442
  91   94.376   -0.448
  92   94.362   -0.466
  93   94.380   -0.454
  94   94.392   -0.459
  95   94.377   -0.462
  96   94.431   -0.471
  97   94.397   -0.498
  98   94.419   -0.472
  99   94.406   -0.412
 100   94.411   -0.342
 101   94.429   -0.333
 102   94.438   -0.319
 103   94.463   -0.307
 104   94.461   -0.300
 105   94.467   -0.303
 106   94.478   -0.299
 107   94.472   -0.289
 108   94.462   -0.309
 109   94.493   -0.302
 110   94.500   -0.286
 111   94.547   -0.292
 112   94.518   -0.297
 113   94.544   -0.316
 114   94.524   -0.193
 115   94.533   -0.173
 116   94.527   -0.190
 117   94.534   -0.159
 118   94.562   -0.107
 119   94.562   -0.068
 120   94.573   -0.029
 121   94.589   -0.022
 122   94.602   -0.007
 123   94.619    0.030
 124   94.642    0.082
 125   94.622    0.113
 126   94.611    0.090
 127   94.624    0.134
 128   94.603    0.176
 129   94.616    0.216
 130   94.636    0.183
 131   94.584   -0.088
 132   94.585   -0.110
 133   94.587   -0.131
 134   94.588   -0.152
 135   94.613   -0.015
 136   94.561    0.047
 137   94.586    0.062
 138   94.580    0.008
 139   94.578    0.031
 140   94.565    0.029
 141   94.584    0.049
 142   94.574   -0.013
 143   94.560   -0.072
 144   94.570   -0.135
 145   94.568   -0.139
 146   94.536   -0.165
 147   94.544   -0.106
 148   94.515   -0.077
 149   94.527   -0.021
 150   94.534    0.001
 151   94.528    0.008
 152   94.514    -0.01
 153   94.524    0.034
 154   94.537    0.049
 155   94.533    0.060
 156   94.503    0.006
 157   94.526    0.022
 158   94.535   -0.002
 159   94.543    0.012
 160   94.551    0.033
 161   94.551    0.058
 162   94.574   -0.072
 163   94.569   -0.028
 164   94.563    0.016
 165   94.558    0.059
 166   94.528   -0.005
 167   94.555    0.017
 168   94.534    0.014
 169   94.556    0.024
 170   94.572    0.062
 171   94.590    0.102
 172   94.571    0.162
 173   94.585    0.217
 174   94.612    0.254
 175   94.594    0.260
 176   94.578    0.276
 177   94.583    0.310
 178   94.572    0.375
 179   94.597    0.397
 180   94.585    0.312
 181   94.573    0.226
 182   94.561    0.140
 183   94.549    0.055
 184   94.538   -0.031
 185   94.525    0.083
 186   94.518    0.085
 187   94.538    0.110
 188   94.516    0.108
 189   94.539    0.156
 190   94.544    0.205
 191   94.543    0.219
 192   94.527    0.141
 193   94.519    0.091
 194   94.501    0.037
 195   94.529   -0.029
 196   94.513   -0.020
 197   94.498   -0.011
 198   94.482   -0.003
 199   94.483    0.084
 200   94.502    0.121
 201   94.498    0.129
 202   94.484    0.132
 203   94.497    0.153
 204   94.487    0.132
 205   94.470    0.107
 206   94.460    0.112
 207   94.470    0.142
 208   94.451    0.125
 209   94.473    0.154
 210   94.509    0.172
 211   94.505    0.174
 212   94.521    0.198
 213   94.506    0.175
 214   94.491    0.116
 215   94.493    0.108
 216   94.484    0.079
 217   94.497    0.134
 218   94.496    0.107
 219   94.496    0.112
 220   94.526    0.173
 221   94.522    0.190
 222   94.530    0.192
 223   94.512    0.202
 224   94.533    0.214
 225   94.528    0.230
 226   94.519    0.243
 227   94.529    0.288
 228   94.525    0.339
 229   94.527    0.359
 230   94.568    0.419
 231   94.531    0.428
 232   94.554    0.398
 233   94.524    0.275
 234   94.494    0.152
 235   94.464    0.029
 236   94.456    0.096
 237   94.454    0.112
 238   94.452    0.115
 239   94.459    0.120
 240   94.444    0.158
 241   94.467    0.221
 242   94.502    0.220
 243   94.471    0.196
 244   94.475    0.152
 245   94.454    0.090
 246   94.417   -0.089
 247   94.385   -0.038
 248   94.413   -0.009
 249   94.458    0.077
 250   94.417    0.145
 251   94.413    0.194
 252   94.423    0.187
 253   94.413    0.194
 254   94.420    0.142
 255   94.412    0.130
 256   94.358    0.065
 257   94.384    0.091
 258   94.381    0.065
 259   94.397    0.094
 260   94.413    0.134
 261   94.425    0.173
 262   94.440    0.260
 263   94.448    0.313
 264   94.448    0.347
 265   94.417    0.291
 266   94.373    0.071
 267   94.394    0.101
 268   94.405     0.10
 269   94.427    0.122
 270   94.431    0.173
 271   94.429    0.188
 272   94.442    0.155
 273   94.442    0.138
 274   94.454    0.154
 275   94.445    0.164
 276   94.431    0.056
 277   94.447    0.134
 278   94.399    0.205
 279   94.413    0.287
 280   94.445    0.319
 281   94.430    0.308
 282   94.420    0.230
 283   94.410    0.152
 284   94.399    0.074
 285   94.389   -0.004
 286   94.386    0.080
 287   94.376    0.096
 288   94.350    0.051
 289   94.358    0.072
 290   94.385    0.094
 291   94.375    0.111
 292   94.382    0.091
 293   94.376    0.097
 294   94.386    0.047
 295   94.340    0.003
 296   94.344   -0.135
 297   94.318   -0.165
 298   94.321   -0.110
 299   94.325   -0.055
 300   94.329    0.001
 301   94.324    0.117
 302   94.319    0.135
 303   94.322    0.128
 304   94.326    0.070
 305   94.316   -0.005
 306   94.290   -0.050
 307   94.310   -0.049
 308   94.292   -0.049
 309   94.304   -0.032
 310   94.336    0.039
 311   94.352    0.063
 312   94.353    0.108
 313   94.348    0.129
 314   94.337    0.096
 315   94.349    0.017
 316   94.311   -0.047
 317   94.302   -0.026
 318   94.309    0.019
 319   94.312    0.053
 320   94.328    0.098
 321   94.352    0.113
 322   94.340    0.104
 323   94.366    0.098
 324   94.379    0.134
 325   94.376    0.117
 326   94.348    0.099
 327   94.358    0.116
 328   94.340    0.140
 329   94.338    0.207
 330   94.368    0.235
 331   94.355    0.134
 332   94.341    0.033
 333   94.327   -0.068
 334   94.314   -0.169
 335   94.315   -0.048
 336   94.287   -0.016
 337   94.304    0.002
 338   94.297     0.01
 339   94.302    0.035
 340   94.297    0.038
 341   94.301    0.034
 342   94.320   -0.001
 343   94.295   -0.042
 344   94.298   -0.120
 345   94.284   -0.207
 346   94.257   -0.329
 347   94.254   -0.330
 348   94.293   -0.294
 349   94.276   -0.241
 350   94.286   -0.031
 351   94.263   -0.002
 352   94.285   -0.057
 353   94.290   -0.063
 354   94.262   -0.108
 355   94.264   -0.116
 356   94.249   -0.145
 357   94.259   -0.132
 358   94.255   -0.137
 359   94.241   -0.105
 360   94.314   -0.062
 361   94.307   -0.035
 362   94.325   -0.120
 363   94.318   -0.159
 364   94.318   -0.290
 365   94.289   -0.295
 366   94.270   -0.279
 367   94.307   -0.206
 368   94.288   -0.196
 369   94.331   -0.174
 370   94.316   -0.129
 371   94.332   -0.112
 372   94.340   -0.098
 373   94.344   -0.074
 374   94.354   -0.075
 375   94.355   -0.093
 376   94.343   -0.063
 377   94.377   -0.065
 378   94.364   -0.010
 379   94.349    0.040
 380   94.344   -0.046
 381   94.338   -0.133
 382   94.333   -0.219
 383   94.327   -0.305
 384   94.339   -0.209
 385   94.314   -0.181
 386   94.312   -0.183
 387   94.328   -0.157
 388   94.321   -0.161
 389   94.294   -0.131
 390   94.334   -0.149
 391   94.328   -0.136
 392   94.340   -0.203
 393   94.323   -0.178
 394   94.318   -0.222
 395   94.313   -0.266
 396   94.307   -0.310
 397   94.302   -0.354
 398   94.303   -0.324
 399   94.296   -0.322
 400   94.285   -0.279
 401   94.273   -0.236
 402   94.262   -0.193
 403   94.297   -0.206
 404   94.307   -0.257
 405   94.271   -0.276
 406   94.292   -0.266
 407   94.282   -0.258
 408   94.303   -0.215
 409   94.306   -0.195
 410   94.312   -0.156
 411   94.346   -0.159
 412   94.325   -0.183
 413   94.326   -0.284
 414   94.291   -0.336
 415   94.332   -0.369
 416   94.302   -0.332
 417   94.303   -0.275
 418   94.313   -0.256
 419   94.324   -0.236
 420   94.320   -0.218
 421   94.323   -0.200
 422   94.326   -0.181
 423   94.330   -0.163
 424   94.333   -0.144
 425   94.368   -0.096
 426   94.338   -0.046
 427   94.348   -0.028
 428   94.350    0.074
 429   94.343    0.003
 430   94.335   -0.069
 431   94.328   -0.140
 432   94.297   -0.318
 433   94.255   -0.335
 434   94.311   -0.243
 435   94.336   -0.206
 436   94.281   -0.223
 437   94.308   -0.172
 438   94.236   -0.233
 439   94.255   -0.172
 440   94.250   -0.221
 441   94.280   -0.212
 442   94.293   -0.292
 443   94.302   -0.261
 444   94.296   -0.316
 445   94.284   -0.327
 446   94.272   -0.338
 447   94.261   -0.349
 448   94.283   -0.359
 449   94.217   -0.433
 450   94.229   -0.468
 451   94.231   -0.437
 452   94.233   -0.405
 453   94.235   -0.373
 454   94.237   -0.342
 455   94.256   -0.375
 456   94.229   -0.358
 457   94.217   -0.351
 458   94.086   -0.361
 459   94.099   -0.362
 460   94.229   -0.371
 461   94.243   -0.402
 462   94.206   -0.498
 463   94.235   -0.522
 464   94.245   -0.551
 465   94.205   -0.568
 466   94.062   -0.554
 467   94.225   -0.455
 468   94.216   -0.371
 469   94.202   -0.353
 470   94.211   -0.317
 471   94.260   -0.309
 472   94.248   -0.312
 473   94.246   -0.334
 474   94.154   -0.324
 475   94.269   -0.268
 476   94.287   -0.229
 477   94.247   -0.206
 478   94.173   -0.337
 479   94.164   -0.421
 480   94.156   -0.505
 481   94.148   -0.588
 482   94.052   -0.526
 483   94.200   -0.486
 484   94.216   -0.425
 485   94.226   -0.401
 486   93.956   -0.471
 487   94.180   -0.398
 488   94.128   -0.423
 489   94.158   -0.449
 490   94.114   -0.464
 491   94.168   -0.460
 492   94.164   -0.498
 493   94.234   -0.468
 494   94.083   -0.572
 495   94.066   -0.555
 496   94.049   -0.538
 497   94.031   -0.521
 498   94.014   -0.504
 499   94.125   -0.515
 500   93.782   -0.738
 501   94.070   -0.611
 502   94.130   -0.443
 503   94.192   -0.434
 504   94.135   -0.476
 505   94.144   -0.472
 506   93.796   -0.608
 507   94.086   -0.496
 508   93.717   -0.562
 509   94.019   -0.455
 510   93.935   -0.463
 511   94.148   -0.422
 512   94.042   -0.604
 513   94.197   -0.586
 514   94.084   -0.648
 515   94.159   -0.637
 516   93.764   -0.814
 517   94.016   -0.648
 518   93.807   -0.713
 519   94.062   -0.576
 520   93.690   -0.729
 521   93.971   -0.583
 522   93.957   -0.573
 523   93.943   -0.563
 524   93.929   -0.553
 525   93.915   -0.544
 526   93.856   -0.623
 527   94.098   -0.479
 528   93.996   -0.598
 529   93.894   -0.718
 530   93.791   -0.838
 531   93.689   -0.958
 532   93.706   -0.670
 533   93.994   -0.533
 534   93.803   -0.674
 535   93.743   -0.749
 536   93.493   -0.901
 537   93.743   -0.764
 538   93.507   -0.885
 539   93.779   -0.643
 540   93.734   -0.710
 541   93.688   -0.776
 542   93.642   -0.843
 543   93.597   -0.909
 544   93.541   -0.909
 545   93.604   -0.871
 546   93.492   -0.912
 547   93.731   -0.736
 548   93.457   -0.898
 549   93.590   -0.810
 550   93.474   -0.932
 551   93.716   -0.848
 552   93.468   -0.972
 553   93.704   -0.795
 554   93.639   -0.835
 555   93.573   -0.875
 556   93.507   -0.915
 557   93.646   -0.793
 558   93.477   -0.833
 559   93.554   -0.843
 560   93.507   -0.987
 561   93.615   -0.966
 562   93.530   -1.106
 563   93.731   -0.938
 564   93.536   -1.043
 565   93.548   -1.010
