 35.000   7.000
  0.000  200
   128.000    128.000      0.000
 600    1
   1   95.756   -0.929
   2   95.765   -0.937
   3   95.781   -0.899
   4   95.775   -0.888
   5   95.772   -0.827
   6   95.782   -0.788
   7   95.809   -0.743
   8   95.824   -0.770
   9   95.812   -0.871
  10   95.855   -0.972
  11   95.878   -1.077
  12   95.879   -1.092
  13   95.880   -1.106
  14   95.881   -1.121
  15   95.922   -1.024
  16   95.911   -0.975
  17   95.917   -0.941
  18   95.929   -0.929
  19   95.936   -0.897
  20   95.981   -0.840
  21   96.022   -0.808
  22   96.045   -0.785
  23   96.031   -0.727
  24   96.072   -0.770
  25   96.084   -0.843
  26   96.059   -0.984
  27   96.034   -1.124
  28   96.087   -1.256
  29   96.064   -1.155
  30   96.068   -0.926
  31   96.102   -0.724
  32   96.103   -0.726
  33   96.129   -0.715
  34   96.122   -0.720
  35   96.143   -0.732
  36   96.164   -0.743
  37   96.185   -0.754
  38   96.121   -0.806
  39   96.133   -0.810
  40   96.174   -0.818
  41   96.176   -0.847
  42   96.215   -0.843
  43   96.223   -0.803
  44   96.235   -0.773
  45   96.221   -0.733
  46   96.231   -0.727
  47   96.242   -0.721
  48   96.253   -0.715
  49   96.258   -0.798
  50   96.227   -0.822
  51   96.276   -0.799
  52   96.299   -0.789
  53   96.316   -0.734
  54   96.328   -0.717
  55   96.322   -0.705
  56   96.358   -0.689
  57   96.375   -0.635
  58   96.389   -0.658
  59   96.403   -0.682
  60   96.417   -0.706
  61   96.431   -0.730
  62   96.445   -0.753
  63   96.497   -0.663
  64   96.520   -0.646
  65   96.518   -0.617
  66   96.542   -0.614
  67   96.548   -0.618
  68   96.553   -0.622
  69   96.608   -0.567
  70   96.595   -0.560
  71   96.644   -0.546
  72   96.682   -0.508
  73   96.711   -0.461
  74   96.707   -0.421
  75   96.743   -0.348
  76   96.733   -0.288
  77   96.729   -0.361
  78   96.726   -0.434
  79   96.722   -0.507
  80   96.718   -0.580
  81   96.765   -0.492
  82   96.766   -0.417
  83   96.798   -0.396
  84   96.813   -0.365
  85   96.820   -0.319
  86   96.848   -0.307
  87   96.838   -0.312
  88   96.856   -0.347
  89   96.887   -0.335
  90   96.926   -0.334
  91   96.897   -0.331
  92   96.948   -0.322
  93   96.918   -0.359
  94   96.941   -0.353
  95   96.968   -0.371
  96   96.909   -0.344
  97   96.971   -0.300
  98   96.947   -0.261
  99   96.953   -0.229
 100   96.990   -0.232
 101   97.005   -0.210
 102   97.030   -0.195
 103   97.043   -0.160
 104   97.079   -0.177
 105   97.056   -0.188
 106   97.079   -0.172
 107   97.067   -0.170
 108   97.095   -0.193
 109   97.112   -0.184
 110   97.156   -0.189
 111   97.152   -0.136
 112   97.182   -0.133
 113   97.187   -0.049
 114   97.163   -0.049
 115   97.182   -0.053
 116   97.182   -0.022
 117   97.211   -0.009
 118   97.193    0.004
 119   97.193    0.020
 120   97.247    0.031
 121   97.254    0.089
 122   97.280    0.137
 123   97.318    0.219
 124   97.277    0.234
 125   97.306    0.201
 126   97.276    0.240
 127   97.275    0.274
 128   97.319    0.364
 129   97.353    0.396
 130   97.280    0.295
 131   97.280    0.244
 132   97.279    0.193
 133   97.279    0.142
 134   97.279    0.091
 135   97.279    0.039
 136   97.281    0.146
 137   97.277    0.131
 138   97.264    0.159
 139   97.256    0.181
 140   97.280    0.205
 141   97.283    0.096
 142   97.279    0.075
 143   97.268   -0.017
 144   97.257    0.035
 145   97.210    0.009
 146   97.210    0.029
 147   97.210    0.050
 148   97.209    0.070
 149   97.230    0.115
 150   97.241    0.121
 151   97.230    0.136
 152   97.219    0.151
 153   97.236    0.174
 154   97.233    0.172
 155   97.197    0.137
 156   97.235    0.163
 157   97.235    0.149
 158   97.257    0.176
 159   97.272    0.204
 160   97.276    0.238
 161   97.279    0.231
 162   97.283    0.224
 163   97.286    0.217
 164   97.289    0.210
 165   97.249    0.133
 166   97.292    0.152
 167   97.261    0.119
 168   97.302    0.144
 169   97.300    0.180
 170   97.308    0.238
 171   97.305    0.292
 172   97.331    0.337
 173   97.338    0.350
 174   97.319    0.352
 175   97.300    0.355
 176   97.290    0.375
 177   97.268    0.411
 178   97.307    0.451
 179   97.302    0.382
 180   97.297    0.313
 181   97.292    0.243
 182   97.288    0.174
 183   97.283    0.105
 184   97.270    0.170
 185   97.249    0.176
 186   97.268    0.199
 187   97.220    0.234
 188   97.253    0.276
 189   97.260    0.272
 190   97.257    0.257
 191   97.267    0.182
 192   97.240    0.143
 193   97.229    0.156
 194   97.237    0.175
 195   97.204    0.191
 196   97.170    0.208
 197   97.171    0.177
 198   97.180    0.175
 199   97.195    0.195
 200   97.178    0.221
 201   97.185    0.243
 202   97.210    0.271
 203   97.191    0.244
 204   97.149    0.198
 205   97.150    0.185
 206   97.149    0.217
 207   97.134    0.213
 208   97.169    0.232
 209   97.226    0.245
 210   97.197    0.241
 211   97.221    0.296
 212   97.216    0.340
 213   97.181    0.366
 214   97.214    0.360
 215   97.194    0.310
 216   97.191    0.305
 217   97.191    0.266
 218   97.186    0.291
 219   97.240    0.335
 220   97.237    0.327
 221   97.236    0.307
 222   97.235    0.315
 223   97.253    0.323
 224   97.224    0.332
 225   97.228    0.330
 226   97.220    0.380
 227   97.217    0.420
 228   97.227    0.415
 229   97.257    0.481
 230   97.227    0.508
 231   97.269    0.579
 232   97.241    0.479
 233   97.213    0.378
 234   97.185    0.278
 235   97.158    0.177
 236   97.140    0.193
 237   97.122    0.208
 238   97.155    0.235
 239   97.144    0.278
 240   97.164    0.298
 241   97.180    0.274
 242   97.156    0.248
 243   97.171    0.163
 244   97.133    0.207
 245   97.116    0.154
 246   97.047    0.270
 247   97.107    0.202
 248   97.107    0.228
 249   97.076    0.262
 250   97.048    0.285
 251   97.068    0.264
 252   97.059    0.285
 253   97.067    0.266
 254   97.071    0.271
 255   97.025    0.215
 256   97.047    0.245
 257   97.041    0.202
 258   97.039    0.223
 259   97.030    0.244
 260   97.073    0.253
 261   97.050    0.306
 262   97.098    0.369
 263   97.124    0.452
 264   97.097    0.493
 265   97.046    0.300
 266   97.044    0.288
 267   97.044    0.244
 268   97.062    0.280
 269   97.078    0.319
 270   97.078    0.334
 271   97.104    0.315
 272   97.078    0.313
 273   97.095    0.356
 274   97.101    0.366
 275   97.059    0.238
 276   97.104    0.324
 277   97.053    0.303
 278   97.038    0.308
 279   97.072    0.361
 280   97.051    0.419
 281   97.088    0.461
 282   97.072    0.450
 283   97.053    0.381
 284   97.034    0.312
 285   97.015    0.244
 286   96.996    0.175
 287   96.978    0.206
 288   96.969    0.191
 289   96.988    0.232
 290   96.983    0.250
 291   97.011    0.237
 292   96.992    0.234
 293   97.003    0.184
 294   96.958    0.075
 295   96.950    0.029
 296   96.915    0.043
 297   96.908    0.109
 298   96.900    0.176
 299   96.889    0.222
 300   96.906    0.194
 301   96.899    0.222
 302   96.898    0.220
 303   96.919    0.192
 304   96.902    0.147
 305   96.885    0.066
 306   96.896    0.062
 307   96.884    0.084
 308   96.894    0.089
 309   96.897    0.144
 310   96.930    0.174
 311   96.921    0.241
 312   96.929    0.304
 313   96.937    0.350
 314   96.914    0.271
 315   96.881    0.134
 316   96.844    0.154
 317   96.878    0.168
 318   96.868    0.197
 319   96.897    0.217
 320   96.901    0.225
 321   96.906    0.224
 322   96.930    0.237
 323   96.948    0.271
 324   96.929    0.263
 325   96.899    0.234
 326   96.914    0.261
 327   96.899    0.293
 328   96.889    0.288
 329   96.932    0.353
 330   96.942    0.380
 331   96.916    0.272
 332   96.889    0.163
 333   96.862    0.054
 334   96.835   -0.055
 335   96.798    0.075
 336   96.814    0.120
 337   96.797    0.139
 338   96.826    0.170
 339   96.817    0.184
 340   96.812    0.183
 341   96.846    0.161
 342   96.826    0.148
 343   96.813    0.072
 344   96.807   -0.012
 345   96.798   -0.029
 346   96.789   -0.046
 347   96.781   -0.063
 348   96.772   -0.080
 349   96.777    0.120
 350   96.764    0.138
 351   96.784    0.102
 352   96.761    0.101
 353   96.767    0.064
 354   96.736    0.050
 355   96.719    0.020
 356   96.736    0.031
 357   96.739    0.002
 358   96.713     0.01
 359   96.751    0.030
 360   96.789    0.050
 361   96.819    0.083
 362   96.810    0.103
 363   96.808   -0.006
 364   96.729   -0.048
 365   96.720   -0.123
 366   96.741   -0.052
 367   96.758   -0.031
 368   96.772   -0.001
 369   96.801    0.053
 370   96.781    0.061
 371   96.797    0.086
 372   96.820    0.101
 373   96.841    0.110
 374   96.837    0.116
 375   96.778    0.081
 376   96.838    0.182
 377   96.805    0.142
 378   96.783    0.178
 379   96.843    0.275
 380   96.828    0.198
 381   96.814    0.120
 382   96.800    0.042
 383   96.785   -0.035
 384   96.771   -0.113
 385   96.709   -0.044
 386   96.747   -0.022
 387   96.734   -0.019
 388   96.752   -0.004
 389   96.732    0.006
 390   96.783    0.034
 391   96.763    0.037
 392   96.749    0.032
 393   96.762    0.043
 394   96.771   -0.045
 395   96.728   -0.239
 396   96.709   -0.203
 397   96.694   -0.165
 398   96.657   -0.119
 399   96.686   -0.050
 400   96.646   -0.072
 401   96.683   -0.097
 402   96.589   -0.097
 403   96.700   -0.084
 404   96.687   -0.098
 405   96.674   -0.112
 406   96.661   -0.126
 407   96.635   -0.048
 408   96.636   -0.033
 409   96.650    0.008
 410   96.692    0.016
 411   96.707    0.063
 412   96.718    0.031
 413   96.696   -0.089
 414   96.699   -0.167
 415   96.643   -0.159
 416   96.622   -0.131
 417   96.646   -0.104
 418   96.670   -0.068
 419   96.607   -0.057
 420   96.580   -0.036
 421   96.637   -0.015
 422   96.674    0.017
 423   96.706    0.066
 424   96.708    0.079
 425   96.652    0.092
 426   96.649    0.092
 427   96.617    0.146
 428   96.564    0.180
 429   96.615    0.219
 430   96.626    0.161
 431   96.572    0.007
 432   96.572   -0.200
 433   96.615   -0.135
 434   96.653   -0.113
 435   96.558   -0.087
 436   96.523   -0.061
 437   96.509   -0.068
 438   96.557   -0.040
 439   96.438   -0.030
 440   96.503   -0.028
 441   96.525   -0.067
 442   96.625   -0.080
 443   96.562   -0.123
 444   96.543   -0.122
 445   96.528   -0.200
 446   96.542   -0.182
 447   96.504   -0.208
 448   96.407   -0.203
 449   96.411   -0.150
 450   96.415   -0.097
 451   96.420   -0.044
 452   96.517   -0.061
 453   96.472   -0.126
 454   96.427   -0.190
 455   96.474   -0.224
 456   96.425   -0.234
 457   96.438   -0.208
 458   96.455   -0.208
 459   96.445   -0.190
 460   96.466   -0.155
 461   96.484   -0.180
 462   96.510   -0.245
 463   96.520   -0.351
 464   96.496   -0.383
 465   96.444   -0.302
 466   96.470   -0.259
 467   96.447   -0.202
 468   96.415   -0.194
 469   96.463   -0.159
 470   96.484   -0.160
 471   96.461   -0.159
 472   96.491   -0.161
 473   96.242   -0.206
 474   96.511   -0.140
 475   96.499   -0.147
 476   96.454   -0.123
 477   96.223   -0.037
 478   96.284    0.044
 479   96.277   -0.060
 480   96.269   -0.163
 481   96.262   -0.267
 482   96.427   -0.363
 483   96.449   -0.304
 484   96.455   -0.247
 485   96.087   -0.295
 486   96.438   -0.200
 487   96.374   -0.222
 488   96.354   -0.242
 489   96.124   -0.297
 490   96.432   -0.241
 491   96.439   -0.267
 492   96.441   -0.241
 493   96.327   -0.326
 494   96.380   -0.315
 495   96.343   -0.342
 496   96.306   -0.368
 497   96.269   -0.394
 498   96.331   -0.370
 499   96.233   -0.299
 500   96.315   -0.167
 501   96.249   -0.162
 502   96.406   -0.145
 503   96.334   -0.242
 504   96.403   -0.271
 505   95.973   -0.417
 506   96.367   -0.332
 507   95.690   -0.488
 508   95.931   -0.403
 509   95.956   -0.351
 510   96.282   -0.249
 511   96.248   -0.288
 512   96.382   -0.277
 513   96.204   -0.462
 514   96.377   -0.431
 515   95.812   -0.652
 516   96.142   -0.457
 517   95.794   -0.541
 518   96.114   -0.386
 519   95.936   -0.423
 520   96.220   -0.322
 521   96.164   -0.327
 522   96.443   -0.244
 523   96.123   -0.363
 524   96.201   -0.370
 525   95.878   -0.502
 526   96.258   -0.322
 527   95.671   -0.541
 528   95.685   -0.546
 529   95.698   -0.551
 530   95.712   -0.556
 531   95.725   -0.561
 532   95.739   -0.566
 533   95.884   -0.580
 534   95.802   -0.616
 535   95.490   -0.759
 536   95.818   -0.545
 537   95.497   -0.609
 538   95.790   -0.461
 539   95.445   -0.600
 540   95.730   -0.499
 541   95.625   -0.612
 542   95.964   -0.459
 543   95.537   -0.742
 544   95.643   -0.721
 545   95.542   -0.735
 546   95.829   -0.606
 547   95.439   -0.709
 548   95.547   -0.681
 549   95.483   -0.763
 550   95.779   -0.685
 551   95.475   -0.795
 552   95.805   -0.598
 553   95.502   -0.693
 554   95.474   -0.750
 555   95.467   -0.764
 556   95.663   -0.675
 557   95.509   -0.702
 558   95.644   -0.635
 559   95.521   -0.672
 560   95.640   -0.628
 561   95.591   -0.772
 562   95.809   -0.660
 563   95.555   -0.894
 564   95.545   -0.889
 565   95.547   -0.858
 566   95.725   -0.766
 567   95.604   -0.806
 568   95.628   -0.778
 569   95.619   -0.767
 570   95.682   -0.714
 571   95.660   -0.724
 572   95.714   -0.690
