 35.000   7.000
  0.000  200
   128.000    128.000      0.000
 600    1
   1   93.838   -0.806
   2   93.864   -0.857
   3   93.770   -0.846
   4   93.775   -0.866
   5   93.774   -0.861
   6   93.783   -0.874
   7   93.803   -0.850
   8   93.795   -0.877
   9   93.827   -0.939
  10   93.806   -0.968
  11   93.824   -0.923
  12   93.809   -0.940
  13   93.836   -0.929
  14   93.820   -0.924
  15   93.842   -0.860
  16   93.844   -0.816
  17   93.864   -0.796
  18   93.884   -0.775
  19   93.904   -0.755
  20   93.919   -0.958
  21   93.913   -1.084
  22   93.887   -1.144
  23   93.896   -1.192
  24   93.907   -1.123
  25   93.941   -1.061
  26   93.917   -1.022
  27   93.925   -0.968
  28   93.965   -0.910
  29   93.987   -0.863
  30   94.015   -0.821
  31   94.048   -0.801
  32   94.047   -0.795
  33   94.031   -0.773
  34   94.046   -0.824
  35   94.052   -0.903
  36   94.057   -0.997
  37   94.061   -1.092
  38   94.065   -1.186
  39   94.088   -1.137
  40   94.107   -0.880
  41   94.103   -0.714
  42   94.103   -0.726
  43   94.098   -0.751
  44   94.098   -0.775
  45   94.059   -0.798
  46   94.178   -0.801
  47   94.136   -0.799
  48   94.096   -0.808
  49   94.143   -0.778
  50   94.157   -0.777
  51   94.164   -0.822
  52   94.198   -0.827
  53   94.170   -0.825
  54   94.176   -0.803
  55   94.163   -0.763
  56   94.138   -0.763
  57   94.209   -0.724
  58   94.204   -0.737
  59   94.215   -0.761
  60   94.194   -0.763
  61   94.250   -0.772
  62   94.246   -0.777
  63   94.238   -0.778
  64   94.236   -0.751
  65   94.274   -0.717
  66   94.287   -0.703
  67   94.296   -0.657
  68   94.312   -0.630
  69   94.356   -0.588
  70   94.371   -0.595
  71   94.372   -0.700
  72   94.384   -0.694
  73   94.390   -0.678
  74   94.401   -0.672
  75   94.412   -0.667
  76   94.423   -0.661
  77   94.474   -0.608
  78   94.504   -0.597
  79   94.522   -0.565
  80   94.530   -0.541
  81   94.583   -0.517
  82   94.591   -0.503
  83   94.594   -0.488
  84   94.579   -0.475
  85   94.564   -0.462
  86   94.602   -0.332
  87   94.623   -0.297
  88   94.625   -0.387
  89   94.628   -0.478
  90   94.630   -0.568
  91   94.646   -0.487
  92   94.654   -0.426
  93   94.683   -0.401
  94   94.666   -0.386
  95   94.671   -0.381
  96   94.692   -0.356
  97   94.726   -0.316
  98   94.743   -0.320
  99   94.761   -0.321
 100   94.780   -0.323
 101   94.750   -0.361
 102   94.787   -0.358
 103   94.750   -0.401
 104   94.770   -0.384
 105   94.819   -0.389
 106   94.791   -0.390
 107   94.819   -0.286
 108   94.818   -0.213
 109   94.813   -0.199
 110   94.849   -0.192
 111   94.833   -0.198
 112   94.859   -0.181
 113   94.825   -0.212
 114   94.860   -0.202
 115   94.836   -0.213
 116   94.860   -0.204
 117   94.889   -0.172
 118   94.906   -0.154
 119   94.921   -0.165
 120   94.973   -0.161
 121   94.942   -0.128
 122   94.953   -0.119
 123   94.927   -0.107
 124   94.928   -0.091
 125   94.939   -0.085
 126   94.953   -0.050
 127   94.989   -0.007
 128   94.990    0.011
 129   94.997    0.040
 130   95.034    0.062
 131   95.045    0.115
 132   95.030    0.184
 133   95.053    0.166
 134   95.024    0.192
 135   95.020    0.177
 136   95.046    0.231
 137   95.065    0.300
 138   95.081    0.355
 139   95.098    0.394
 140   95.049    0.322
 141   95.047    0.132
 142   95.030   -0.046
 143   94.974   -0.069
 144   94.980   -0.042
 145   94.989    0.088
 146   95.002    0.117
 147   94.998    0.095
 148   95.007    0.125
 149   95.036    0.181
 150   95.028    0.192
 151   95.059    0.139
 152   95.042    0.031
 153   94.973   -0.097
 154   94.975   -0.068
 155   94.954   -0.078
 156   94.951    0.036
 157   94.953    0.081
 158   94.958    0.090
 159   94.957    0.112
 160   94.966    0.122
 161   94.954    0.137
 162   94.948    0.151
 163   94.913    0.123
 164   94.931    0.139
 165   94.942    0.107
 166   94.937    0.123
 167   94.954    0.141
 168   94.982    0.163
 169   94.992    0.172
 170   95.000    0.209
 171   95.004    0.181
 172   94.987    0.306
 173   94.960    0.148
 174   94.961    0.142
 175   94.944    0.090
 176   94.983    0.125
 177   94.987    0.130
 178   95.012    0.141
 179   94.993    0.150
 180   95.021    0.226
 181   95.030    0.297
 182   95.018    0.316
 183   95.012    0.298
 184   95.012    0.314
 185   95.022    0.333
 186   95.017    0.372
 187   95.020    0.442
 188   95.035    0.476
 189   95.055    0.558
 190   95.029    0.613
 191   95.000    0.423
 192   94.972    0.232
 193   94.943    0.041
 194   94.949    0.117
 195   94.947    0.170
 196   94.947    0.189
 197   94.956    0.256
 198   94.963    0.285
 199   94.950    0.267
 200   94.944    0.255
 201   94.970    0.201
 202   94.950    0.154
 203   94.910    0.126
 204   94.941    0.130
 205   94.935    0.118
 206   94.884    0.185
 207   94.917    0.194
 208   94.901    0.210
 209   94.915    0.226
 210   94.910    0.240
 211   94.878    0.257
 212   94.885    0.253
 213   94.858    0.210
 214   94.882    0.219
 215   94.842    0.192
 216   94.851    0.218
 217   94.874    0.246
 218   94.891    0.259
 219   94.900    0.269
 220   94.956    0.276
 221   94.942    0.328
 222   94.916    0.355
 223   94.897    0.349
 224   94.893    0.321
 225   94.859    0.253
 226   94.881    0.296
 227   94.894    0.320
 228   94.922    0.331
 229   94.933    0.340
 230   94.931    0.341
 231   94.933    0.319
 232   94.918    0.310
 233   94.885    0.274
 234   94.910    0.303
 235   94.911    0.330
 236   94.897    0.358
 237   94.928    0.418
 238   94.932    0.448
 239   94.964    0.478
 240   94.920    0.514
 241   94.949    0.572
 242   94.921    0.459
 243   94.893    0.346
 244   94.866    0.233
 245   94.838    0.120
 246   94.819    0.225
 247   94.833    0.233
 248   94.847    0.278
 249   94.839    0.305
 250   94.864    0.328
 251   94.869    0.284
 252   94.838    0.241
 253   94.815    0.147
 254   94.824    0.193
 255   94.807    0.146
 256   94.813    0.274
 257   94.835    0.281
 258   94.824    0.253
 259   94.767    0.264
 260   94.780    0.309
 261   94.795    0.276
 262   94.777    0.288
 263   94.766    0.227
 264   94.771    0.229
 265   94.722    0.176
 266   94.737    0.197
 267   94.747    0.194
 268   94.775    0.221
 269   94.748    0.225
 270   94.784    0.258
 271   94.802    0.322
 272   94.812    0.391
 273   94.795    0.430
 274   94.797    0.480
 275   94.776    0.306
 276   94.772    0.273
 277   94.784    0.278
 278   94.811    0.323
 279   94.781    0.334
 280   94.812    0.340
 281   94.843    0.351
 282   94.836    0.353
 283   94.822    0.348
 284   94.808    0.340
 285   94.784    0.276
 286   94.810    0.282
 287   94.816    0.334
 288   94.817    0.351
 289   94.825    0.380
 290   94.820    0.442
 291   94.806    0.478
 292   94.819    0.491
 293   94.769    0.157
 294   94.761    0.103
 295   94.746    0.138
 296   94.709    0.206
 297   94.738    0.239
 298   94.757    0.254
 299   94.735    0.284
 300   94.752    0.305
 301   94.757    0.268
 302   94.748    0.244
 303   94.744    0.166
 304   94.681    0.079
 305   94.701   -0.002
 306   94.684    0.027
 307   94.693    0.291
 308   94.715    0.247
 309   94.690    0.244
 310   94.691    0.237
 311   94.653    0.246
 312   94.672    0.244
 313   94.674    0.197
 314   94.646    0.183
 315   94.658    0.109
 316   94.650    0.075
 317   94.655    0.131
 318   94.660    0.144
 319   94.677    0.166
 320   94.708    0.213
 321   94.705    0.275
 322   94.688    0.319
 323   94.646    0.266
 324   94.658    0.259
 325   94.624    0.144
 326   94.637    0.169
 327   94.664    0.206
 328   94.669    0.234
 329   94.682    0.234
 330   94.708    0.260
 331   94.701    0.283
 332   94.735    0.277
 333   94.689    0.236
 334   94.698    0.247
 335   94.664    0.235
 336   94.698    0.276
 337   94.708    0.339
 338   94.711    0.325
 339   94.726    0.359
 340   94.713    0.378
 341   94.744    0.473
 342   94.705    0.302
 343   94.665    0.130
 344   94.626   -0.041
 345   94.610    0.062
 346   94.635    0.124
 347   94.636    0.148
 348   94.637    0.171
 349   94.642    0.221
 350   94.658    0.211
 351   94.676    0.208
 352   94.648    0.177
 353   94.585    0.043
 354   94.644    0.023
 355   94.583   -0.189
 356   94.571   -0.206
 357   94.625   -0.052
 358   94.590   -0.006
 359   94.593    0.138
 360   94.597    0.147
 361   94.604    0.133
 362   94.601    0.128
 363   94.620    0.048
 364   94.577    0.038
 365   94.574    0.021
 366   94.589    0.044
 367   94.586    0.041
 368   94.574    0.049
 369   94.655    0.071
 370   94.666     0.10
 371   94.668    0.138
 372   94.625    0.140
 373   94.628   -0.017
 374   94.574   -0.050
 375   94.582   -0.105
 376   94.585   -0.039
 377   94.630    0.014
 378   94.640    0.051
 379   94.656    0.087
 380   94.664    0.125
 381   94.682    0.156
 382   94.674    0.141
 383   94.678    0.101
 384   94.687    0.115
 385   94.657    0.134
 386   94.682    0.153
 387   94.677    0.202
 388   94.670    0.222
 389   94.683    0.262
 390   94.677    0.308
 391   94.649    0.109
 392   94.639   -0.171
 393   94.604   -0.155
 394   94.651   -0.071
 395   94.588   -0.033
 396   94.616    0.004
 397   94.616    0.021
 398   94.643    0.040
 399   94.622    0.045
 400   94.671    0.082
 401   94.648    0.114
 402   94.639    0.058
 403   94.617    0.017
 404   94.628   -0.073
 405   94.605   -0.173
 406   94.593   -0.190
 407   94.546   -0.149
 408   94.608   -0.054
 409   94.554    0.028
 410   94.569   -0.005
 411   94.544   -0.055
 412   94.646   -0.074
 413   94.582   -0.094
 414   94.555   -0.088
 415   94.555   -0.109
 416   94.538   -0.108
 417   94.612   -0.049
 418   94.585   -0.014
 419   94.554    0.045
 420   94.581    0.060
 421   94.602    0.086
 422   94.606    0.101
 423   94.571   -0.013
 424   94.577   -0.143
 425   94.578   -0.140
 426   94.580   -0.109
 427   94.571   -0.082
 428   94.534   -0.047
 429   94.575   -0.022
 430   94.581    0.000
 431   94.592    0.063
 432   94.595    0.073
 433   94.592    0.076
 434   94.620    0.084
 435   94.520    0.091
 436   94.497    0.109
 437   94.537    0.161
 438   94.615    0.176
 439   94.599    0.250
 440   94.570    0.149
 441   94.633    0.001
 442   94.616   -0.163
 443   94.521   -0.156
 444   94.474   -0.113
 445   94.426   -0.097
 446   94.406   -0.075
 447   94.443   -0.038
 448   94.536   -0.012
 449   94.528   -0.014
 450   94.590    0.015
 451   94.536   -0.006
 452   94.571   -0.082
 453   94.533   -0.122
 454   94.501   -0.092
 455   94.557   -0.173
 456   94.475   -0.175
 457   94.561   -0.228
 458   94.522   -0.132
 459   94.521    0.021
 460   94.477   -0.024
 461   94.466   -0.019
 462   94.514   -0.036
 463   94.469   -0.112
 464   94.473   -0.201
 465   94.378   -0.231
 466   94.327   -0.228
 467   94.440   -0.197
 468   94.465   -0.188
 469   94.465   -0.163
 470   94.522   -0.105
 471   94.521   -0.132
 472   94.467   -0.219
 473   94.387   -0.371
 474   94.420   -0.348
 475   94.446   -0.285
 476   94.423   -0.265
 477   94.460   -0.170
 478   94.486   -0.150
 479   94.483   -0.150
 480   94.496   -0.153
 481   94.303   -0.186
 482   94.518   -0.126
 483   94.494   -0.138
 484   94.476   -0.151
 485   94.315   -0.160
 486   94.286   -0.118
 487   94.492    0.042
 488   94.454    0.074
 489   94.352    0.008
 490   94.507   -0.124
 491   94.471   -0.353
 492   94.492   -0.383
 493   94.118   -0.381
 494   94.429   -0.255
 495   94.381   -0.216
 496   94.383   -0.221
 497   94.362   -0.216
 498   94.437   -0.191
 499   94.409   -0.190
 500   94.493   -0.180
 501   94.409   -0.273
 502   94.456   -0.246
 503   94.369   -0.341
 504   94.367   -0.324
 505   94.335   -0.345
 506   94.303   -0.366
 507   94.271   -0.387
 508   94.376   -0.348
 509   94.338   -0.209
 510   94.437   -0.057
 511   94.431   -0.114
 512   94.423   -0.153
 513   94.042   -0.399
 514   94.333   -0.284
 515   93.769   -0.482
 516   93.990   -0.414
 517   93.910   -0.412
 518   94.270   -0.308
 519   94.355   -0.235
 520   94.412   -0.204
 521   94.264   -0.274
 522   94.372   -0.292
 523   93.862   -0.656
 524   94.184   -0.512
 525   93.829   -0.631
 526   94.142   -0.440
 527   93.716   -0.560
 528   94.133   -0.370
 529   94.247   -0.285
 530   94.411   -0.234
 531   94.118   -0.341
 532   94.251   -0.321
 533   93.851   -0.468
 534   94.232   -0.345
 535   93.659   -0.572
 536   93.952   -0.454
 537   93.898   -0.357
 538   93.940   -0.372
 539   93.981   -0.387
 540   94.023   -0.402
 541   94.065   -0.416
 542   93.826   -0.552
 543   93.563   -0.699
 544   93.862   -0.604
 545   93.601   -0.749
 546   93.932   -0.526
 547   93.516   -0.638
 548   93.816   -0.476
 549   93.737   -0.518
 550   94.008   -0.393
 551   93.654   -0.627
 552   93.722   -0.651
 553   93.602   -0.780
 554   93.922   -0.631
 555   93.556   -0.783
 556   93.652   -0.719
 557   93.576   -0.691
 558   93.874   -0.605
 559   93.605   -0.747
 560   93.912   -0.643
 561   93.616   -0.772
 562   93.580   -0.779
 563   93.566   -0.759
 564   93.710   -0.688
 565   93.583   -0.755
 566   93.706   -0.689
 567   93.634   -0.694
 568   93.748   -0.626
 569   93.681   -0.640
 570   93.934   -0.495
 571   93.629   -0.824
 572   93.639   -0.925
 573   93.640   -0.933
