 35.000   7.000
  0.000  200
   128.000    128.000      0.000
 600    1
   1   94.174   -0.935
   2   94.209   -0.964
   3   94.160   -0.906
   4   94.184   -0.937
   5   94.175   -0.919
   6   94.195   -0.919
   7   94.214   -0.874
   8   94.207   -0.811
   9   94.228   -0.750
  10   94.236   -0.751
  11   94.249   -0.823
  12   94.263   -0.928
  13   94.269   -1.071
  14   94.258   -1.113
  15   94.247   -1.156
  16   94.257   -1.117
  17   94.266   -1.054
  18   94.277   -1.022
  19   94.290   -0.975
  20   94.306   -0.916
  21   94.312   -0.868
  22   94.341   -0.828
  23   94.385   -0.794
  24   94.392   -0.801
  25   94.373   -0.754
  26   94.389   -0.803
  27   94.414   -0.894
  28   94.388   -0.999
  29   94.363   -1.103
  30   94.400   -1.231
  31   94.431   -1.172
  32   94.420   -0.927
  33   94.448   -0.701
  34   94.442   -0.715
  35   94.451   -0.730
  36   94.444   -0.742
  37   94.464   -0.767
  38   94.458   -0.778
  39   94.469   -0.770
  40   94.447   -0.786
  41   94.472   -0.773
  42   94.519   -0.759
  43   94.513   -0.796
  44   94.523   -0.809
  45   94.506   -0.813
  46   94.514   -0.795
  47   94.520   -0.754
  48   94.503   -0.748
  49   94.562   -0.696
  50   94.540   -0.714
  51   94.556   -0.730
  52   94.551   -0.750
  53   94.562   -0.746
  54   94.585   -0.749
  55   94.583   -0.743
  56   94.564   -0.719
  57   94.588   -0.703
  58   94.611   -0.676
  59   94.621   -0.641
  60   94.636   -0.608
  61   94.672   -0.561
  62   94.680   -0.572
  63   94.687   -0.582
  64   94.702   -0.666
  65   94.702   -0.654
  66   94.727   -0.644
  67   94.763   -0.645
  68   94.752   -0.611
  69   94.794   -0.584
  70   94.796   -0.576
  71   94.814   -0.541
  72   94.843   -0.523
  73   94.872   -0.501
  74   94.877   -0.483
  75   94.889   -0.464
  76   94.882   -0.448
  77   94.923   -0.382
  78   94.914   -0.306
  79   94.926   -0.259
  80   94.940   -0.345
  81   94.953   -0.431
  82   94.966   -0.517
  83   94.934   -0.465
  84   94.948   -0.410
  85   94.959   -0.383
  86   94.975   -0.361
  87   94.966   -0.346
  88   94.987   -0.317
  89   95.031   -0.278
  90   95.031   -0.292
  91   95.028   -0.293
  92   95.035   -0.301
  93   95.031   -0.328
  94   95.073   -0.328
  95   95.035   -0.365
  96   95.068   -0.365
  97   95.098   -0.367
  98   95.087   -0.368
  99   95.080   -0.265
 100   95.087   -0.192
 101   95.103   -0.168
 102   95.123   -0.159
 103   95.125   -0.151
 104   95.140   -0.150
 105   95.120   -0.182
 106   95.133   -0.173
 107   95.128   -0.187
 108   95.157   -0.170
 109   95.182   -0.136
 110   95.185   -0.118
 111   95.187   -0.119
 112   95.243   -0.109
 113   95.242   -0.069
 114   95.255   -0.066
 115   95.199   -0.065
 116   95.184   -0.052
 117   95.214   -0.068
 118   95.228   -0.036
 119   95.242    0.005
 120   95.255    0.028
 121   95.270    0.049
 122   95.302    0.086
 123   95.317    0.123
 124   95.315    0.197
 125   95.309    0.195
 126   95.319    0.226
 127   95.278    0.216
 128   95.312    0.247
 129   95.331    0.306
 130   95.326    0.335
 131   95.334    0.410
 132   95.344    0.386
 133   95.310    0.238
 134   95.276    0.089
 135   95.242   -0.059
 136   95.245   -0.035
 137   95.246    0.088
 138   95.267    0.146
 139   95.288    0.154
 140   95.292    0.187
 141   95.296    0.219
 142   95.285    0.222
 143   95.306    0.164
 144   95.270    0.047
 145   95.250   -0.074
 146   95.262   -0.042
 147   95.239   -0.056
 148   95.208    0.059
 149   95.231    0.088
 150   95.224    0.094
 151   95.224    0.115
 152   95.240    0.138
 153   95.235    0.151
 154   95.246    0.170
 155   95.201    0.147
 156   95.213    0.157
 157   95.220    0.119
 158   95.217    0.138
 159   95.228    0.138
 160   95.256    0.146
 161   95.267    0.166
 162   95.252    0.194
 163   95.278    0.158
 164   95.274    0.285
 165   95.239    0.157
 166   95.229    0.153
 167   95.240    0.114
 168   95.248    0.142
 169   95.285    0.147
 170   95.288    0.166
 171   95.285    0.183
 172   95.318    0.249
 173   95.299    0.284
 174   95.269    0.296
 175   95.271    0.290
 176   95.285    0.300
 177   95.280    0.326
 178   95.295    0.364
 179   95.304    0.446
 180   95.316    0.471
 181   95.315    0.536
 182   95.337    0.596
 183   95.291    0.369
 184   95.245    0.142
 185   95.220    0.058
 186   95.222    0.117
 187   95.229    0.158
 188   95.221    0.183
 189   95.261    0.241
 190   95.258    0.287
 191   95.242    0.279
 192   95.230    0.259
 193   95.260    0.218
 194   95.249    0.169
 195   95.197    0.117
 196   95.223    0.122
 197   95.224    0.074
 198   95.185    0.145
 199   95.207    0.194
 200   95.198    0.218
 201   95.212    0.231
 202   95.218    0.247
 203   95.187    0.252
 204   95.171    0.246
 205   95.167    0.220
 206   95.185    0.213
 207   95.159    0.198
 208   95.178    0.236
 209   95.193    0.264
 210   95.208    0.279
 211   95.212    0.267
 212   95.211    0.268
 213   95.231    0.315
 214   95.217    0.330
 215   95.189    0.276
 216   95.170    0.267
 217   95.153    0.229
 218   95.170    0.264
 219   95.195    0.291
 220   95.227    0.310
 221   95.238    0.377
 222   95.239    0.379
 223   95.262    0.358
 224   95.226    0.333
 225   95.219    0.284
 226   95.222    0.315
 227   95.209    0.320
 228   95.215    0.355
 229   95.244    0.418
 230   95.242    0.447
 231   95.254    0.465
 232   95.226    0.513
 233   95.259    0.573
 234   95.243    0.570
 235   95.202    0.345
 236   95.162    0.120
 237   95.154    0.154
 238   95.156    0.243
 239   95.188    0.239
 240   95.184    0.293
 241   95.154    0.304
 242   95.175    0.329
 243   95.188    0.285
 244   95.159    0.244
 245   95.141    0.165
 246   95.139    0.170
 247   95.131    0.098
 248   95.140    0.110
 249   95.118    0.235
 250   95.113    0.208
 251   95.083    0.251
 252   95.104    0.283
 253   95.105    0.276
 254   95.085    0.279
 255   95.088    0.206
 256   95.095    0.205
 257   95.080    0.170
 258   95.072    0.171
 259   95.087    0.196
 260   95.080    0.215
 261   95.089    0.220
 262   95.108    0.236
 263   95.126    0.302
 264   95.138    0.378
 265   95.122    0.420
 266   95.142    0.462
 267   95.097    0.282
 268   95.093    0.213
 269   95.092    0.210
 270   95.104    0.253
 271   95.116    0.284
 272   95.112    0.291
 273   95.159    0.319
 274   95.162    0.321
 275   95.143    0.297
 276   95.142    0.306
 277   95.101    0.251
 278   95.124    0.224
 279   95.152    0.307
 280   95.144    0.330
 281   95.164    0.361
 282   95.134    0.413
 283   95.143    0.425
 284   95.139    0.430
 285   95.081    0.070
 286   95.059    0.047
 287   95.060    0.114
 288   95.061    0.182
 289   95.083    0.220
 290   95.099    0.218
 291   95.071    0.233
 292   95.101    0.262
 293   95.094    0.227
 294   95.085    0.214
 295   95.076    0.148
 296   95.040    0.094
 297   95.053   -0.018
 298   95.034   -0.017
 299   95.042    0.077
 300   95.050    0.172
 301   95.043    0.216
 302   95.040    0.225
 303   95.017    0.241
 304   95.023    0.228
 305   95.008    0.165
 306   95.011    0.150
 307   95.000    0.068
 308   95.004    0.049
 309   95.012    0.089
 310   95.019    0.118
 311   95.029    0.138
 312   95.075    0.189
 313   95.075    0.256
 314   95.060    0.280
 315   95.019    0.217
 316   95.010    0.188
 317   95.002    0.088
 318   94.998    0.125
 319   95.005    0.160
 320   95.041    0.215
 321   95.050    0.217
 322   95.052    0.236
 323   95.074    0.256
 324   95.071    0.243
 325   95.061    0.207
 326   95.062    0.207
 327   95.045    0.196
 328   95.045    0.241
 329   95.068    0.316
 330   95.070    0.300
 331   95.068    0.326
 332   95.069    0.330
 333   95.095    0.361
 334   95.027    0.134
 335   94.960   -0.093
 336   94.991   -0.040
 337   94.973    0.031
 338   94.996    0.095
 339   95.009    0.141
 340   95.002    0.152
 341   94.981    0.169
 342   95.019    0.160
 343   95.027    0.149
 344   95.006    0.123
 345   94.966    0.000
 346   94.982   -0.026
 347   94.954   -0.230
 348   94.938   -0.270
 349   94.972   -0.127
 350   94.962   -0.041
 351   94.961    0.072
 352   94.941    0.097
 353   94.975    0.072
 354   94.971    0.075
 355   94.932   -0.011
 356   94.925   -0.028
 357   94.932   -0.037
 358   94.938   -0.020
 359   94.946   -0.017
 360   94.940    -0.01
 361   94.985   -0.007
 362   95.017    0.024
 363   95.021    0.061
 364   94.991    0.054
 365   94.998   -0.106
 366   94.964   -0.145
 367   94.954   -0.172
 368   94.957   -0.116
 369   94.991   -0.044
 370   94.996   -0.017
 371   95.005    0.018
 372   95.018    0.049
 373   95.023    0.070
 374   95.024    0.066
 375   95.002    0.037
 376   95.030    0.037
 377   95.013    0.041
 378   95.034    0.065
 379   95.017    0.119
 380   95.029    0.156
 381   95.016    0.220
 382   95.015    0.112
 383   95.015    0.004
 384   95.015   -0.104
 385   95.014   -0.212
 386   95.037   -0.118
 387   94.963   -0.076
 388   94.996   -0.045
 389   94.971   -0.022
 390   94.987   -0.026
 391   94.990   -0.020
 392   95.002    0.017
 393   95.001    0.034
 394   95.001   -0.025
 395   94.980   -0.029
 396   94.995   -0.127
 397   94.941   -0.210
 398   94.951   -0.239
 399   94.958   -0.236
 400   94.955   -0.144
 401   94.968   -0.088
 402   94.939   -0.061
 403   94.978   -0.107
 404   94.974   -0.128
 405   94.930   -0.150
 406   94.921   -0.145
 407   94.900   -0.163
 408   94.928   -0.158
 409   94.918   -0.124
 410   94.952   -0.067
 411   94.935   -0.030
 412   94.965    0.000
 413   94.983    0.025
 414   94.953    0.016
 415   94.934   -0.103
 416   94.939   -0.224
 417   94.943   -0.217
 418   94.947   -0.180
 419   94.926   -0.148
 420   94.922   -0.111
 421   94.956   -0.091
 422   94.964   -0.072
 423   94.952   -0.021
 424   94.957   -0.009
 425   94.980   -0.010
 426   94.972    0.015
 427   94.943    0.027
 428   94.921    0.049
 429   94.930    0.112
 430   94.957    0.126
 431   94.984    0.210
 432   94.965    0.070
 433   94.987   -0.134
 434   94.993   -0.257
 435   94.847   -0.215
 436   94.885   -0.144
 437   94.841   -0.137
 438   94.843   -0.126
 439   94.835   -0.088
 440   94.854   -0.073
 441   94.931   -0.078
 442   94.969   -0.048
 443   94.916   -0.075
 444   94.938   -0.131
 445   94.891   -0.175
 446   94.876   -0.163
 447   94.897   -0.229
 448   94.825   -0.231
 449   94.897   -0.279
 450   94.918   -0.241
 451   94.935   -0.139
 452   94.857   -0.098
 453   94.857   -0.091
 454   94.881   -0.105
 455   94.843   -0.186
 456   94.817   -0.270
 457   94.720   -0.302
 458   94.751   -0.273
 459   94.824   -0.262
 460   94.847   -0.242
 461   94.824   -0.224
 462   94.884   -0.180
 463   94.885   -0.240
 464   94.799   -0.307
 465   94.761   -0.402
 466   94.819   -0.427
 467   94.806   -0.368
 468   94.766   -0.351
 469   94.843   -0.232
 470   94.792   -0.219
 471   94.852   -0.199
 472   94.874   -0.198
 473   94.709   -0.225
 474   94.873   -0.183
 475   94.870   -0.196
 476   94.819   -0.209
 477   94.804   -0.192
 478   94.780   -0.146
 479   94.850   -0.008
 480   94.804   -0.009
 481   94.723   -0.098
 482   94.641   -0.187
 483   94.755   -0.400
 484   94.835   -0.412
 485   94.574   -0.424
 486   94.787   -0.304
 487   94.702   -0.287
 488   94.654   -0.285
 489   94.536   -0.320
 490   94.805   -0.263
 491   94.784   -0.272
 492   94.832   -0.271
 493   94.744   -0.347
 494   94.792   -0.306
 495   94.469   -0.560
 496   94.702   -0.424
 497   94.584   -0.440
 498   94.465   -0.456
 499   94.347   -0.472
 500   94.639   -0.415
 501   94.600   -0.356
 502   94.789   -0.163
 503   94.778   -0.180
 504   94.748   -0.237
 505   94.414   -0.486
 506   94.502   -0.438
 507   94.216   -0.506
 508   94.263   -0.485
 509   94.310   -0.464
 510   94.356   -0.443
 511   94.658   -0.299
 512   94.775   -0.247
 513   94.704   -0.315
 514   94.710   -0.366
 515   94.338   -0.686
 516   94.605   -0.545
 517   94.297   -0.665
 518   94.313   -0.608
 519   94.142   -0.627
 520   94.501   -0.445
 521   94.538   -0.402
 522   94.575   -0.359
 523   94.450   -0.426
 524   94.550   -0.390
 525   94.266   -0.511
 526   94.596   -0.371
 527   94.122   -0.596
 528   94.395   -0.454
 529   94.327   -0.432
 530   94.327   -0.460
 531   94.327   -0.487
 532   94.327   -0.514
 533   94.327   -0.542
 534   94.221   -0.561
 535   94.064   -0.681
 536   94.268   -0.629
 537   94.033   -0.779
 538   94.322   -0.577
 539   93.965   -0.650
 540   94.200   -0.499
 541   94.141   -0.540
 542   94.406   -0.415
 543   94.037   -0.693
 544   94.104   -0.741
 545   93.967   -0.840
 546   94.191   -0.742
 547   93.956   -0.797
 548   94.081   -0.758
 549   93.980   -0.730
 550   94.276   -0.615
 551   94.033   -0.730
 552   94.300   -0.670
 553   94.028   -0.814
 554   94.009   -0.827
 555   93.976   -0.802
 556   94.152   -0.718
 557   93.991   -0.797
 558   94.085   -0.741
 559   94.023   -0.715
 560   94.113   -0.661
 561   94.088   -0.650
 562   94.253   -0.539
 563   94.032   -0.857
 564   94.039   -0.948
 565   94.053   -0.945
 566   94.205   -0.842
 567   94.074   -0.878
 568   94.064   -0.850
 569   94.104   -0.838
 570   94.102   -0.813
