 35.000   7.000
  0.000  200
   128.000    128.000      0.000
 600    1
   1   94.260   -1.007
   2   94.298   -1.025
   3   94.330   -0.981
   4   94.298   -0.983
   5   94.316   -0.941
   6   94.280   -0.925
   7   94.304   -0.956
   8   94.307   -1.056
   9   94.297   -1.145
  10   94.341   -1.217
  11   94.339   -1.247
  12   94.363   -1.285
  13   94.359   -1.208
  14   94.382   -1.160
  15   94.403   -1.150
  16   94.398   -1.120
  17   94.392   -1.098
  18   94.409   -1.087
  19   94.435   -1.036
  20   94.471   -0.972
  21   94.492   -0.913
  22   94.531   -0.851
  23   94.514   -0.859
  24   94.532   -0.997
  25   94.524   -1.212
  26   94.498   -1.313
  27   94.494   -1.309
  28   94.525   -1.305
  29   94.543   -1.297
  30   94.552   -1.190
  31   94.578   -0.912
  32   94.573   -0.858
  33   94.581   -0.811
  34   94.553   -0.836
  35   94.560   -0.919
  36   94.601   -0.933
  37   94.599   -0.952
  38   94.567   -0.980
  39   94.579   -0.969
  40   94.608   -0.954
  41   94.612   -0.939
  42   94.638   -0.940
  43   94.640   -0.912
  44   94.661   -0.894
  45   94.630   -0.874
  46   94.617   -0.947
  47   94.664   -0.888
  48   94.655   -0.962
  49   94.662   -0.976
  50   94.634   -0.994
  51   94.669   -0.962
  52   94.705   -0.921
  53   94.720   -0.830
  54   94.722   -0.793
  55   94.721   -0.764
  56   94.738   -0.739
  57   94.746   -0.706
  58   94.758   -0.756
  59   94.759   -0.853
  60   94.780   -0.972
  61   94.809   -0.884
  62   94.832   -0.818
  63   94.849   -0.782
  64   94.862   -0.771
  65   94.880   -0.782
  66   94.886   -0.771
  67   94.910   -0.774
  68   94.901   -0.756
  69   94.941   -0.681
  70   94.936   -0.672
  71   94.993   -0.627
  72   95.020   -0.595
  73   95.047   -0.551
  74   95.050   -0.531
  75   95.079   -0.498
  76   95.037   -0.571
  77   95.050   -0.867
  78   95.071   -0.870
  79   95.030   -0.729
  80   95.064   -0.662
  81   95.082   -0.591
  82   95.069   -0.547
  83   95.101   -0.535
  84   95.097   -0.513
  85   95.113   -0.443
  86   95.124   -0.424
  87   95.105   -0.438
  88   95.138   -0.453
  89   95.149   -0.457
  90   95.155   -0.462
  91   95.156   -0.479
  92   95.181   -0.462
  93   95.206   -0.458
  94   95.178   -0.466
  95   95.235   -0.477
  96   95.200   -0.498
  97   95.233   -0.461
  98   95.206   -0.406
  99   95.210   -0.358
 100   95.231   -0.351
 101   95.248   -0.333
 102   95.265   -0.323
 103   95.263   -0.316
 104   95.298   -0.301
 105   95.297   -0.286
 106   95.297   -0.277
 107   95.286   -0.290
 108   95.311   -0.296
 109   95.351   -0.288
 110   95.367   -0.294
 111   95.370   -0.286
 112   95.390   -0.311
 113   95.376   -0.178
 114   95.367   -0.153
 115   95.377   -0.158
 116   95.383   -0.124
 117   95.410   -0.097
 118   95.406   -0.073
 119   95.403   -0.034
 120   95.417   -0.034
 121   95.455   -0.029
 122   95.460    0.023
 123   95.497    0.091
 124   95.466    0.097
 125   95.468    0.085
 126   95.479    0.134
 127   95.456    0.188
 128   95.492    0.239
 129   95.507    0.186
 130   95.435   -0.083
 131   95.435   -0.236
 132   95.463   -0.174
 133   95.445   -0.098
 134   95.458   -0.025
 135   95.403    0.035
 136   95.430    0.050
 137   95.411   -0.002
 138   95.414    0.017
 139   95.405    0.011
 140   95.430    0.032
 141   95.419   -0.014
 142   95.410   -0.066
 143   95.420   -0.127
 144   95.398   -0.140
 145   95.356   -0.172
 146   95.370   -0.122
 147   95.357   -0.078
 148   95.366   -0.015
 149   95.365   -0.002
 150   95.384    0.014
 151   95.371    0.006
 152   95.375    0.056
 153   95.375    0.061
 154   95.361    0.054
 155   95.340   -0.004
 156   95.343    0.015
 157   95.350   -0.009
 158   95.379    0.004
 159   95.371    0.028
 160   95.398    0.051
 161   95.417   -0.070
 162   95.411   -0.037
 163   95.405   -0.005
 164   95.398    0.028
 165   95.365   -0.010
 166   95.400    0.013
 167   95.381    0.010
 168   95.407    0.027
 169   95.405    0.071
 170   95.448    0.114
 171   95.421    0.165
 172   95.433    0.221
 173   95.455    0.238
 174   95.429    0.240
 175   95.421    0.265
 176   95.428    0.294
 177   95.406    0.362
 178   95.442    0.388
 179   95.417    0.239
 180   95.392    0.091
 181   95.368   -0.058
 182   95.376   -0.069
 183   95.365    0.027
 184   95.357    0.070
 185   95.341    0.074
 186   95.374    0.104
 187   95.355    0.108
 188   95.367    0.150
 189   95.377    0.191
 190   95.362    0.210
 191   95.370    0.128
 192   95.350    0.090
 193   95.338    0.036
 194   95.350   -0.035
 195   95.288   -0.126
 196   95.297   -0.063
 197   95.306    0.028
 198   95.296    0.071
 199   95.323    0.104
 200   95.299    0.097
 201   95.297    0.110
 202   95.312    0.153
 203   95.310    0.143
 204   95.292    0.111
 205   95.280    0.116
 206   95.294    0.154
 207   95.282    0.128
 208   95.294    0.147
 209   95.339    0.178
 210   95.339    0.178
 211   95.368    0.224
 212   95.366    0.227
 213   95.352    0.141
 214   95.325    0.118
 215   95.322    0.098
 216   95.327    0.141
 217   95.316    0.098
 218   95.316    0.111
 219   95.346    0.172
 220   95.347    0.190
 221   95.372    0.204
 222   95.361    0.213
 223   95.376    0.218
 224   95.373    0.240
 225   95.335    0.237
 226   95.353    0.281
 227   95.353    0.339
 228   95.349    0.359
 229   95.407    0.411
 230   95.369    0.428
 231   95.396    0.398
 232   95.354    0.077
 233   95.316    0.007
 234   95.308    0.084
 235   95.271    0.081
 236   95.264    0.099
 237   95.283    0.109
 238   95.277    0.116
 239   95.269    0.161
 240   95.294    0.208
 241   95.325    0.210
 242   95.280    0.188
 243   95.312    0.150
 244   95.291    0.092
 245   95.254   -0.073
 246   95.202   -0.034
 247   95.250    0.006
 248   95.272    0.105
 249   95.249    0.148
 250   95.217    0.186
 251   95.228    0.174
 252   95.231    0.192
 253   95.222    0.141
 254   95.206    0.125
 255   95.174    0.066
 256   95.189    0.093
 257   95.177    0.064
 258   95.179    0.086
 259   95.212    0.124
 260   95.229    0.167
 261   95.234    0.250
 262   95.256    0.310
 263   95.273    0.349
 264   95.247    0.302
 265   95.183    0.074
 266   95.210    0.102
 267   95.200    0.101
 268   95.230    0.125
 269   95.245    0.164
 270   95.242    0.175
 271   95.257    0.147
 272   95.247    0.137
 273   95.267    0.133
 274   95.263    0.139
 275   95.234    0.065
 276   95.269    0.133
 277   95.226    0.208
 278   95.204    0.285
 279   95.280    0.317
 280   95.233    0.316
 281   95.226    0.188
 282   95.196    0.053
 283   95.185   -0.035
 284   95.212    0.021
 285   95.199    0.078
 286   95.199    0.095
 287   95.164    0.052
 288   95.166    0.069
 289   95.185    0.077
 290   95.168    0.090
 291   95.179    0.062
 292   95.161    0.074
 293   95.178    0.032
 294   95.142   -0.014
 295   95.138   -0.147
 296   95.105   -0.176
 297   95.112   -0.170
 298   95.131   -0.061
 299   95.123    0.149
 300   95.133    0.116
 301   95.128    0.138
 302   95.127    0.133
 303   95.122    0.075
 304   95.123   -0.006
 305   95.083   -0.052
 306   95.114   -0.048
 307   95.080   -0.045
 308   95.113   -0.034
 309   95.137    0.043
 310   95.144    0.063
 311   95.144    0.084
 312   95.125    0.099
 313   95.130    0.062
 314   95.138    0.007
 315   95.113   -0.053
 316   95.079   -0.025
 317   95.100    0.037
 318   95.113    0.076
 319   95.148    0.117
 320   95.151    0.121
 321   95.135    0.109
 322   95.173    0.107
 323   95.199    0.135
 324   95.181    0.124
 325   95.153    0.105
 326   95.147    0.112
 327   95.133    0.134
 328   95.123    0.195
 329   95.164    0.229
 330   95.130    0.120
 331   95.120   -0.053
 332   95.110   -0.227
 333   95.105   -0.122
 334   95.103   -0.058
 335   95.094   -0.023
 336   95.101   -0.001
 337   95.073    0.016
 338   95.097    0.040
 339   95.077    0.032
 340   95.090    0.023
 341   95.119   -0.006
 342   95.084   -0.025
 343   95.073   -0.117
 344   95.068   -0.223
 345   95.043   -0.333
 346   95.044   -0.337
 347   95.070   -0.296
 348   95.072   -0.239
 349   95.082   -0.028
 350   95.050   -0.029
 351   95.069   -0.065
 352   95.080   -0.071
 353   95.054   -0.111
 354   95.038   -0.123
 355   95.020   -0.152
 356   95.037   -0.139
 357   95.024   -0.138
 358   95.014   -0.110
 359   95.109   -0.071
 360   95.081   -0.046
 361   95.123   -0.115
 362   95.104   -0.142
 363   95.129   -0.287
 364   95.064   -0.305
 365   95.048   -0.298
 366   95.088   -0.238
 367   95.068   -0.206
 368   95.099   -0.188
 369   95.103   -0.146
 370   95.128   -0.127
 371   95.127   -0.118
 372   95.136   -0.077
 373   95.164   -0.064
 374   95.150   -0.080
 375   95.138   -0.059
 376   95.170   -0.068
 377   95.167   -0.024
 378   95.129    0.022
 379   95.158   -0.083
 380   95.115   -0.255
 381   95.120   -0.312
 382   95.130   -0.314
 383   95.131   -0.221
 384   95.085   -0.199
 385   95.089   -0.197
 386   95.115   -0.168
 387   95.111   -0.170
 388   95.069   -0.140
 389   95.105   -0.154
 390   95.104   -0.139
 391   95.133   -0.204
 392   95.120   -0.189
 393   95.133   -0.188
 394   95.138   -0.264
 395   95.083   -0.371
 396   95.094   -0.348
 397   95.094   -0.332
 398   95.077   -0.329
 399   95.086   -0.256
 400   95.027   -0.200
 401   95.042   -0.198
 402   95.081   -0.218
 403   95.085   -0.260
 404   95.054   -0.278
 405   95.094   -0.274
 406   95.066   -0.265
 407   95.096   -0.230
 408   95.083   -0.207
 409   95.094   -0.165
 410   95.131   -0.171
 411   95.114   -0.260
 412   95.101   -0.300
 413   95.099   -0.355
 414   95.127   -0.378
 415   95.085   -0.338
 416   95.071   -0.288
 417   95.112   -0.261
 418   95.116   -0.234
 419   95.107   -0.225
 420   95.062   -0.215
 421   95.110   -0.200
 422   95.129   -0.169
 423   95.155   -0.124
 424   95.153   -0.098
 425   95.106   -0.059
 426   95.140   -0.033
 427   95.135    0.059
 428   95.096    0.002
 429   95.057   -0.054
 430   95.072   -0.244
 431   95.083   -0.328
 432   95.072   -0.346
 433   95.091   -0.257
 434   95.126   -0.227
 435   95.044   -0.238
 436   95.068   -0.185
 437   95.018   -0.247
 438   95.044   -0.180
 439   95.035   -0.234
 440   95.041   -0.230
 441   95.084   -0.310
 442   95.095   -0.274
 443   95.081   -0.323
 444   95.034   -0.365
 445   95.103   -0.353
 446   95.068   -0.326
 447   95.070   -0.368
 448   95.008   -0.440
 449   95.001   -0.450
 450   95.058   -0.368
 451   95.041   -0.347
 452   95.034   -0.337
 453   95.007   -0.376
 454   95.024   -0.385
 455   94.988   -0.364
 456   94.939   -0.366
 457   94.901   -0.357
 458   94.839   -0.372
 459   94.993   -0.372
 460   95.010   -0.407
 461   94.970   -0.516
 462   95.000   -0.541
 463   95.015   -0.568
 464   94.958   -0.586
 465   94.842   -0.551
 466   94.966   -0.465
 467   94.991   -0.377
 468   94.952   -0.356
 469   94.992   -0.320
 470   95.036   -0.318
 471   95.010   -0.321
 472   94.999   -0.342
 473   94.893   -0.335
 474   95.022   -0.283
 475   95.036   -0.241
 476   95.008   -0.221
 477   94.966   -0.334
 478   94.941   -0.424
 479   94.916   -0.514
 480   94.891   -0.604
 481   94.801   -0.536
 482   94.975   -0.499
 483   94.997   -0.434
 484   94.983   -0.418
 485   94.672   -0.478
 486   94.940   -0.401
 487   94.878   -0.448
 488   94.917   -0.448
 489   94.721   -0.518
 490   94.927   -0.474
 491   94.910   -0.508
 492   94.965   -0.485
 493   94.808   -0.579
 494   94.784   -0.563
 495   94.759   -0.548
 496   94.735   -0.532
 497   94.711   -0.516
 498   94.893   -0.524
 499   94.497   -0.740
 500   94.834   -0.630
 501   94.885   -0.461
 502   94.937   -0.459
 503   94.883   -0.493
 504   94.900   -0.488
 505   94.511   -0.603
 506   94.848   -0.497
 507   94.417   -0.554
 508   94.738   -0.460
 509   94.557   -0.502
 510   94.884   -0.417
 511   94.779   -0.609
 512   94.914   -0.595
 513   94.805   -0.669
 514   94.917   -0.641
 515   94.437   -0.813
 516   94.770   -0.649
 517   94.413   -0.748
 518   94.776   -0.595
 519   94.278   -0.757
 520   94.602   -0.607
 521   94.697   -0.535
 522   94.971   -0.427
 523   94.673   -0.525
 524   94.785   -0.528
 525   94.501   -0.640
 526   94.815   -0.494
 527   94.233   -1.110
 528   94.274   -1.061
 529   94.315   -1.011
 530   94.356   -0.962
 531   94.333   -0.687
 532   94.653   -0.553
 533   94.460   -0.686
 534   94.409   -0.757
 535   94.109   -0.905
 536   94.404   -0.776
 537   94.068   -0.907
 538   94.427   -0.648
 539   94.078   -0.841
 540   94.299   -0.721
 541   94.235   -0.880
 542   94.485   -0.775
 543   94.155   -0.917
 544   94.206   -0.894
 545   94.109   -0.927
 546   94.426   -0.743
 547   94.077   -0.897
 548   94.200   -0.815
 549   94.088   -0.949
 550   94.406   -0.859
 551   94.083   -0.990
 552   94.390   -0.810
 553   94.107   -0.916
 554   94.102   -0.928
 555   94.110   -0.902
 556   94.269   -0.799
 557   94.103   -0.843
 558   94.153   -0.856
 559   94.115   -0.993
 560   94.232   -0.983
 561   94.169   -1.099
 562   94.407   -0.947
 563   94.151   -1.053
 564   94.154   -1.031
