 35.000   7.000
  0.000  200
   128.000    128.000      0.000
 600    1
   1   93.659   -1.001
   2   93.675   -1.026
   3   93.688   -0.995
   4   93.674   -0.981
   5   93.698   -0.940
   6   93.681   -0.933
   7   93.692   -0.973
   8   93.669   -1.051
   9   93.681   -1.149
  10   93.705   -1.217
  11   93.707   -1.255
  12   93.712   -1.293
  13   93.721   -1.215
  14   93.734   -1.160
  15   93.755   -1.141
  16   93.761   -1.112
  17   93.750   -1.085
  18   93.762   -1.089
  19   93.771   -1.028
  20   93.795   -0.964
  21   93.802   -0.915
  22   93.832   -0.865
  23   93.817   -0.874
  24   93.828   -1.011
  25   93.839   -1.226
  26   93.814   -1.309
  27   93.807   -1.310
  28   93.831   -1.303
  29   93.838   -1.303
  30   93.842   -1.201
  31   93.857   -0.941
  32   93.858   -0.862
  33   93.861   -0.809
  34   93.854   -0.836
  35   93.860   -0.914
  36   93.877   -0.937
  37   93.883   -0.970
  38   93.855   -0.987
  39   93.869   -0.979
  40   93.880   -0.950
  41   93.890   -0.930
  42   93.905   -0.940
  43   93.905   -0.912
  44   93.934   -0.891
  45   93.895   -0.881
  46   93.889   -0.957
  47   93.926   -0.888
  48   93.917   -0.970
  49   93.911   -1.004
  50   93.908   -0.995
  51   93.930   -0.960
  52   93.939   -0.917
  53   93.958   -0.827
  54   93.961   -0.793
  55   93.959   -0.765
  56   93.979   -0.742
  57   93.983   -0.705
  58   93.986   -0.764
  59   93.989   -0.876
  60   94.003   -0.975
  61   94.016   -0.894
  62   94.033   -0.834
  63   94.045   -0.787
  64   94.062   -0.775
  65   94.065   -0.782
  66   94.071   -0.772
  67   94.093   -0.773
  68   94.089   -0.752
  69   94.110   -0.680
  70   94.105   -0.668
  71   94.147   -0.627
  72   94.164   -0.596
  73   94.170   -0.558
  74   94.167   -0.538
  75   94.189   -0.513
  76   94.169   -0.593
  77   94.178   -0.853
  78   94.195   -0.873
  79   94.165   -0.729
  80   94.192   -0.668
  81   94.195   -0.591
  82   94.199   -0.543
  83   94.220   -0.526
  84   94.210   -0.503
  85   94.220   -0.445
  86   94.228   -0.430
  87   94.222   -0.442
  88   94.236   -0.453
  89   94.246   -0.453
  90   94.263   -0.458
  91   94.246   -0.483
  92   94.274   -0.468
  93   94.272   -0.460
  94   94.262   -0.471
  95   94.295   -0.485
  96   94.276   -0.515
  97   94.298   -0.479
  98   94.277   -0.423
  99   94.283   -0.360
 100   94.298   -0.350
 101   94.307   -0.324
 102   94.329   -0.311
 103   94.327   -0.306
 104   94.350   -0.304
 105   94.343   -0.306
 106   94.334   -0.293
 107   94.339   -0.287
 108   94.360   -0.295
 109   94.384   -0.287
 110   94.399   -0.292
 111   94.392   -0.300
 112   94.394   -0.332
 113   94.403   -0.181
 114   94.397   -0.151
 115   94.396   -0.165
 116   94.397   -0.132
 117   94.421   -0.099
 118   94.419   -0.073
 119   94.422   -0.035
 120   94.433   -0.035
 121   94.445   -0.033
 122   94.458    0.007
 123   94.473    0.074
 124   94.458    0.098
 125   94.462    0.090
 126   94.475    0.139
 127   94.456    0.187
 128   94.478    0.244
 129   94.491    0.198
 130   94.427   -0.102
 131   94.427   -0.263
 132   94.431   -0.202
 133   94.432   -0.104
 134   94.446   -0.032
 135   94.415    0.031
 136   94.436    0.050
 137   94.420    0.001
 138   94.416    0.011
 139   94.417    0.022
 140   94.442    0.056
 141   94.429   -0.009
 142   94.436   -0.069
 143   94.435   -0.129
 144   94.417   -0.125
 145   94.400   -0.141
 146   94.404   -0.091
 147   94.375   -0.075
 148   94.389   -0.019
 149   94.392   -0.000
 150   94.398    0.014
 151   94.387    0.003
 152   94.391    0.044
 153   94.394    0.055
 154   94.378    0.045
 155   94.374   -0.005
 156   94.377    0.009
 157   94.392   -0.011
 158   94.403    0.015
 159   94.402    0.039
 160   94.414    0.067
 161   94.421   -0.076
 162   94.411   -0.046
 163   94.400   -0.016
 164   94.413    0.034
 165   94.395   -0.000
 166   94.422    0.024
 167   94.397    0.014
 168   94.416    0.028
 169   94.419    0.071
 170   94.450    0.115
 171   94.433    0.171
 172   94.427    0.215
 173   94.455    0.234
 174   94.430    0.233
 175   94.428    0.263
 176   94.430    0.295
 177   94.424    0.364
 178   94.442    0.393
 179   94.442    0.286
 180   94.442    0.179
 181   94.417   -0.156
 182   94.417   -0.066
 183   94.392    0.031
 184   94.390    0.063
 185   94.380    0.073
 186   94.400    0.102
 187   94.374    0.095
 188   94.384    0.141
 189   94.393    0.194
 190   94.393    0.210
 191   94.389    0.118
 192   94.376    0.075
 193   94.366    0.015
 194   94.378   -0.041
 195   94.337   -0.104
 196   94.342   -0.047
 197   94.352    0.036
 198   94.347    0.076
 199   94.370    0.110
 200   94.359    0.118
 201   94.358    0.127
 202   94.368    0.167
 203   94.342    0.121
 204   94.330    0.095
 205   94.326     0.10
 206   94.339    0.133
 207   94.326    0.107
 208   94.338    0.143
 209   94.381    0.180
 210   94.379    0.183
 211   94.385    0.208
 212   94.377    0.192
 213   94.373    0.107
 214   94.362    0.086
 215   94.363    0.087
 216   94.369    0.123
 217   94.356    0.092
 218   94.355    0.114
 219   94.378    0.179
 220   94.389    0.204
 221   94.399    0.214
 222   94.392    0.212
 223   94.388    0.219
 224   94.392    0.234
 225   94.365    0.235
 226   94.376    0.273
 227   94.373    0.313
 228   94.364    0.340
 229   94.417    0.401
 230   94.394    0.419
 231   94.414    0.408
 232   94.386    0.221
 233   94.359    0.034
 234   94.351    0.086
 235   94.337    0.098
 236   94.332    0.114
 237   94.329    0.109
 238   94.344    0.127
 239   94.330    0.178
 240   94.342    0.214
 241   94.368    0.218
 242   94.334    0.192
 243   94.352    0.139
 244   94.333    0.067
 245   94.294   -0.115
 246   94.269   -0.068
 247   94.310   -0.011
 248   94.330    0.093
 249   94.304    0.143
 250   94.290    0.181
 251   94.293    0.169
 252   94.303    0.190
 253   94.296    0.140
 254   94.290    0.125
 255   94.265    0.068
 256   94.276    0.091
 257   94.257    0.059
 258   94.272    0.088
 259   94.289    0.128
 260   94.304    0.173
 261   94.305    0.258
 262   94.324    0.312
 263   94.325    0.347
 264   94.317    0.306
 265   94.263    0.075
 266   94.277    0.093
 267   94.275    0.090
 268   94.307    0.122
 269   94.317    0.174
 270   94.307    0.188
 271   94.324    0.155
 272   94.318    0.133
 273   94.319    0.127
 274   94.317    0.139
 275   94.298    0.069
 276   94.317    0.139
 277   94.290    0.199
 278   94.275    0.278
 279   94.322    0.312
 280   94.300    0.304
 281   94.286    0.139
 282   94.274    0.038
 283   94.269   -0.034
 284   94.281    0.019
 285   94.280    0.072
 286   94.266    0.079
 287   94.253    0.042
 288   94.260    0.063
 289   94.265    0.082
 290   94.264    0.097
 291   94.268    0.069
 292   94.259    0.075
 293   94.261    0.021
 294   94.240   -0.016
 295   94.242   -0.141
 296   94.213   -0.171
 297   94.217   -0.160
 298   94.227   -0.057
 299   94.222    0.138
 300   94.222    0.113
 301   94.223    0.132
 302   94.229    0.134
 303   94.240    0.077
 304   94.233    0.001
 305   94.202   -0.043
 306   94.216   -0.044
 307   94.191   -0.061
 308   94.206   -0.053
 309   94.239    0.032
 310   94.241    0.057
 311   94.247    0.091
 312   94.254    0.143
 313   94.250    0.123
 314   94.249    0.040
 315   94.215   -0.051
 316   94.204   -0.035
 317   94.212    0.015
 318   94.207    0.049
 319   94.231    0.094
 320   94.245    0.118
 321   94.240    0.110
 322   94.260    0.107
 323   94.268    0.127
 324   94.257    0.111
 325   94.243    0.106
 326   94.245    0.121
 327   94.241    0.144
 328   94.237    0.198
 329   94.257    0.233
 330   94.245    0.103
 331   94.233   -0.068
 332   94.221   -0.238
 333   94.216   -0.111
 334   94.209   -0.057
 335   94.197   -0.030
 336   94.211   -0.005
 337   94.197    0.009
 338   94.205    0.039
 339   94.205    0.029
 340   94.215    0.018
 341   94.227   -0.004
 342   94.204   -0.033
 343   94.193   -0.142
 344   94.178   -0.242
 345   94.165   -0.340
 346   94.173   -0.340
 347   94.193   -0.295
 348   94.182   -0.249
 349   94.189   -0.043
 350   94.177   -0.010
 351   94.190   -0.065
 352   94.200   -0.074
 353   94.176   -0.113
 354   94.166   -0.125
 355   94.160   -0.159
 356   94.161   -0.147
 357   94.156   -0.143
 358   94.152   -0.110
 359   94.219   -0.070
 360   94.205   -0.047
 361   94.226   -0.132
 362   94.211   -0.172
 363   94.224   -0.295
 364   94.191   -0.304
 365   94.184   -0.286
 366   94.211   -0.214
 367   94.200   -0.205
 368   94.222   -0.182
 369   94.217   -0.140
 370   94.232   -0.124
 371   94.230   -0.114
 372   94.243   -0.073
 373   94.254   -0.074
 374   94.243   -0.082
 375   94.236   -0.055
 376   94.259   -0.070
 377   94.255   -0.038
 378   94.234    0.019
 379   94.235   -0.102
 380   94.223   -0.275
 381   94.233   -0.313
 382   94.242   -0.311
 383   94.239   -0.221
 384   94.212   -0.187
 385   94.211   -0.192
 386   94.217   -0.168
 387   94.224   -0.169
 388   94.200   -0.142
 389   94.226   -0.153
 390   94.208   -0.144
 391   94.226   -0.192
 392   94.228   -0.177
 393   94.239   -0.194
 394   94.227   -0.274
 395   94.204   -0.371
 396   94.207   -0.346
 397   94.205   -0.336
 398   94.196   -0.331
 399   94.189   -0.266
 400   94.162   -0.203
 401   94.171   -0.201
 402   94.200   -0.219
 403   94.200   -0.270
 404   94.176   -0.286
 405   94.202   -0.277
 406   94.188   -0.270
 407   94.207   -0.226
 408   94.201   -0.208
 409   94.203   -0.171
 410   94.225   -0.170
 411   94.220   -0.204
 412   94.218   -0.322
 413   94.207   -0.351
 414   94.231   -0.381
 415   94.206   -0.342
 416   94.190   -0.289
 417   94.226   -0.261
 418   94.233   -0.235
 419   94.216   -0.234
 420   94.186   -0.218
 421   94.214   -0.209
 422   94.223   -0.177
 423   94.247   -0.123
 424   94.248   -0.098
 425   94.220   -0.060
 426   94.236   -0.036
 427   94.239    0.056
 428   94.223    0.001
 429   94.206   -0.054
 430   94.204   -0.251
 431   94.202   -0.331
 432   94.167   -0.344
 433   94.216   -0.255
 434   94.230   -0.230
 435   94.190   -0.241
 436   94.188   -0.185
 437   94.152   -0.251
 438   94.189   -0.181
 439   94.165   -0.241
 440   94.183   -0.230
 441   94.193   -0.314
 442   94.207   -0.277
 443   94.204   -0.320
 444   94.172   -0.364
 445   94.209   -0.357
 446   94.195   -0.333
 447   94.172   -0.373
 448   94.134   -0.439
 449   94.136   -0.466
 450   94.178   -0.362
 451   94.159   -0.355
 452   94.157   -0.349
 453   94.163   -0.373
 454   94.169   -0.387
 455   94.139   -0.371
 456   94.123   -0.362
 457   94.093   -0.362
 458   94.094   -0.360
 459   94.133   -0.383
 460   94.148   -0.421
 461   94.137   -0.511
 462   94.145   -0.543
 463   94.149   -0.571
 464   94.127   -0.583
 465   94.043   -0.555
 466   94.127   -0.468
 467   94.132   -0.376
 468   94.109   -0.350
 469   94.155   -0.319
 470   94.157   -0.318
 471   94.154   -0.324
 472   94.148   -0.345
 473   94.057   -0.340
 474   94.160   -0.278
 475   94.176   -0.239
 476   94.158   -0.222
 477   94.104   -0.365
 478   94.096   -0.446
 479   94.088   -0.526
 480   94.080   -0.607
 481   94.025   -0.533
 482   94.125   -0.502
 483   94.137   -0.438
 484   94.135   -0.421
 485   93.955   -0.468
 486   94.104   -0.401
 487   94.054   -0.440
 488   94.090   -0.443
 489   93.901   -0.549
 490   94.085   -0.465
 491   94.089   -0.515
 492   94.137   -0.489
 493   94.023   -0.592
 494   94.014   -0.573
 495   94.004   -0.553
 496   93.995   -0.533
 497   93.986   -0.513
 498   94.073   -0.527
 499   94.052   -0.596
 500   94.076   -0.609
 501   94.074   -0.453
 502   94.109   -0.458
 503   94.089   -0.473
 504   94.086   -0.476
 505   93.830   -0.603
 506   94.051   -0.495
 507   93.732   -0.569
 508   93.958   -0.467
 509   93.825   -0.538
 510   94.057   -0.442
 511   94.078   -0.565
 512   94.103   -0.604
 513   94.032   -0.648
 514   94.081   -0.650
 515   93.768   -0.816
 516   93.994   -0.654
 517   93.768   -0.735
 518   93.978   -0.596
 519   93.662   -0.772
 520   93.882   -0.612
 521   93.935   -0.538
 522   94.122   -0.430
 523   93.958   -0.519
 524   94.019   -0.520
 525   93.845   -0.630
 526   94.049   -0.491
 527   93.648   -1.127
 528   93.671   -1.075
 529   93.694   -1.022
 530   93.717   -0.970
 531   93.705   -0.689
 532   93.933   -0.558
 533   93.792   -0.691
 534   93.746   -0.763
 535   93.550   -0.906
 536   93.748   -0.784
 537   93.551   -0.902
 538   93.747   -0.651
 539   93.524   -0.851
 540   93.703   -0.721
 541   93.636   -0.887
 542   93.805   -0.788
 543   93.581   -0.917
 544   93.632   -0.879
 545   93.560   -0.921
 546   93.757   -0.746
 547   93.524   -0.903
 548   93.623   -0.819
 549   93.539   -0.943
 550   93.750   -0.860
 551   93.548   -0.987
 552   93.748   -0.800
 553   93.563   -0.923
 554   93.560   -0.933
 555   93.545   -0.910
 556   93.651   -0.808
 557   93.539   -0.844
 558   93.578   -0.865
 559   93.557   -1.015
 560   93.635   -0.991
 561   93.598   -1.103
 562   93.774   -0.931
 563   93.587   -1.044
 564   93.590   -1.027
