 35.000   7.000
  0.000  200
   128.000    128.000      0.000
 600    1
   1   93.098   -0.915
   2   93.105   -0.932
   3   93.091   -0.882
   4   93.092   -0.860
   5   93.114   -0.799
   6   93.113   -0.764
   7   93.104   -0.731
   8   93.105   -0.769
   9   93.119   -0.866
  10   93.137   -0.972
  11   93.163   -1.068
  12   93.168   -1.083
  13   93.174   -1.098
  14   93.179   -1.114
  15   93.202   -1.019
  16   93.201   -0.965
  17   93.208   -0.940
  18   93.225   -0.918
  19   93.236   -0.882
  20   93.272   -0.836
  21   93.292   -0.803
  22   93.326   -0.780
  23   93.330   -0.714
  24   93.328   -0.761
  25   93.359   -0.840
  26   93.321   -1.102
  27   93.319   -1.185
  28   93.334   -1.250
  29   93.356   -1.144
  30   93.357   -0.903
  31   93.377   -0.703
  32   93.386   -0.707
  33   93.396   -0.701
  34   93.404   -0.704
  35   93.365   -0.746
  36   93.455   -0.751
  37   93.442   -0.761
  38   93.420   -0.796
  39   93.414   -0.802
  40   93.440   -0.795
  41   93.455   -0.824
  42   93.497   -0.810
  43   93.474   -0.775
  44   93.504   -0.754
  45   93.466   -0.724
  46   93.474   -0.717
  47   93.482   -0.710
  48   93.490   -0.704
  49   93.515   -0.776
  50   93.483   -0.816
  51   93.521   -0.791
  52   93.545   -0.770
  53   93.553   -0.725
  54   93.568   -0.707
  55   93.560   -0.697
  56   93.583   -0.681
  57   93.609   -0.621
  58   93.621   -0.607
  59   93.636   -0.627
  60   93.649   -0.664
  61   93.661   -0.701
  62   93.673   -0.739
  63   93.717   -0.657
  64   93.725   -0.648
  65   93.731   -0.623
  66   93.739   -0.621
  67   93.762   -0.634
  68   93.767   -0.632
  69   93.799   -0.560
  70   93.809   -0.542
  71   93.867   -0.529
  72   93.878   -0.498
  73   93.898   -0.460
  74   93.886   -0.421
  75   93.935   -0.362
  76   93.929   -0.295
  77   93.925   -0.364
  78   93.921   -0.432
  79   93.917   -0.500
  80   93.913   -0.568
  81   93.956   -0.476
  82   93.964   -0.396
  83   93.980   -0.374
  84   93.997   -0.356
  85   94.000   -0.327
  86   94.014   -0.303
  87   94.032   -0.291
  88   94.027   -0.331
  89   94.048   -0.335
  90   94.066   -0.339
  91   94.059   -0.336
  92   94.101   -0.327
  93   94.092   -0.349
  94   94.106   -0.343
  95   94.130   -0.357
  96   94.099   -0.343
  97   94.119   -0.304
  98   94.114   -0.259
  99   94.118   -0.235
 100   94.138   -0.231
 101   94.163   -0.206
 102   94.190   -0.173
 103   94.197   -0.144
 104   94.220   -0.159
 105   94.196   -0.185
 106   94.212   -0.170
 107   94.226   -0.159
 108   94.243   -0.172
 109   94.274   -0.171
 110   94.292   -0.183
 111   94.274   -0.146
 112   94.312   -0.133
 113   94.312   -0.043
 114   94.293   -0.041
 115   94.307   -0.041
 116   94.309   -0.016
 117   94.330   -0.000
 118   94.332    0.017
 119   94.342    0.038
 120   94.386    0.059
 121   94.386    0.116
 122   94.398    0.154
 123   94.439    0.225
 124   94.414    0.248
 125   94.428    0.223
 126   94.412    0.258
 127   94.418    0.294
 128   94.448    0.382
 129   94.483    0.408
 130   94.422    0.305
 131   94.415    0.229
 132   94.408    0.154
 133   94.402    0.078
 134   94.395    0.002
 135   94.384    0.156
 136   94.410    0.170
 137   94.395    0.146
 138   94.389    0.175
 139   94.397    0.196
 140   94.404    0.212
 141   94.427    0.124
 142   94.410    0.097
 143   94.413     0.01
 144   94.409    0.064
 145   94.360    0.083
 146   94.355    0.092
 147   94.350    0.102
 148   94.344    0.111
 149   94.361    0.118
 150   94.349    0.107
 151   94.349    0.111
 152   94.373    0.155
 153   94.381    0.192
 154   94.361    0.191
 155   94.353    0.167
 156   94.369    0.189
 157   94.370    0.151
 158   94.378    0.179
 159   94.393    0.202
 160   94.400    0.236
 161   94.407    0.235
 162   94.415    0.234
 163   94.423    0.233
 164   94.431    0.232
 165   94.390    0.171
 166   94.427    0.169
 167   94.382    0.134
 168   94.425    0.151
 169   94.421    0.193
 170   94.427    0.259
 171   94.436    0.313
 172   94.471    0.356
 173   94.456    0.363
 174   94.454    0.361
 175   94.427    0.369
 176   94.420    0.387
 177   94.400    0.430
 178   94.442    0.475
 179   94.433    0.402
 180   94.423    0.330
 181   94.414    0.257
 182   94.405    0.184
 183   94.396    0.112
 184   94.400    0.189
 185   94.384    0.202
 186   94.389    0.220
 187   94.351    0.257
 188   94.374    0.289
 189   94.387    0.282
 190   94.398    0.267
 191   94.394    0.185
 192   94.367    0.153
 193   94.353    0.156
 194   94.371    0.165
 195   94.343    0.198
 196   94.314    0.231
 197   94.308    0.206
 198   94.319    0.202
 199   94.341    0.231
 200   94.333    0.248
 201   94.325    0.263
 202   94.332    0.294
 203   94.342    0.277
 204   94.314    0.239
 205   94.293    0.211
 206   94.298    0.238
 207   94.294    0.234
 208   94.315    0.246
 209   94.333    0.263
 210   94.356    0.272
 211   94.358    0.330
 212   94.342    0.358
 213   94.325    0.382
 214   94.337    0.370
 215   94.323    0.311
 216   94.329    0.314
 217   94.318    0.274
 218   94.322    0.298
 219   94.348    0.343
 220   94.362    0.346
 221   94.343    0.313
 222   94.358    0.326
 223   94.378    0.358
 224   94.365    0.366
 225   94.357    0.357
 226   94.361    0.402
 227   94.340    0.423
 228   94.339    0.405
 229   94.383    0.471
 230   94.332    0.495
 231   94.389    0.586
 232   94.368    0.491
 233   94.348    0.395
 234   94.328    0.300
 235   94.307    0.205
 236   94.296    0.218
 237   94.286    0.232
 238   94.275    0.245
 239   94.267    0.292
 240   94.309    0.324
 241   94.331    0.292
 242   94.301    0.261
 243   94.320    0.183
 244   94.295    0.218
 245   94.266    0.167
 246   94.223    0.293
 247   94.260    0.230
 248   94.265    0.261
 249   94.241    0.271
 250   94.205    0.291
 251   94.218    0.273
 252   94.221    0.289
 253   94.230    0.281
 254   94.234    0.267
 255   94.182    0.205
 256   94.187    0.230
 257   94.173    0.193
 258   94.201    0.224
 259   94.197    0.252
 260   94.227    0.282
 261   94.217    0.334
 262   94.254    0.395
 263   94.252    0.474
 264   94.241    0.507
 265   94.197    0.310
 266   94.196    0.301
 267   94.212    0.259
 268   94.216    0.285
 269   94.218    0.313
 270   94.235    0.333
 271   94.258    0.309
 272   94.231    0.314
 273   94.258    0.369
 274   94.252    0.375
 275   94.245    0.335
 276   94.239    0.295
 277   94.196    0.323
 278   94.202    0.323
 279   94.233    0.370
 280   94.205    0.424
 281   94.237    0.469
 282   94.217    0.478
 283   94.199    0.404
 284   94.182    0.330
 285   94.164    0.256
 286   94.146    0.181
 287   94.157    0.222
 288   94.153    0.209
 289   94.177    0.263
 290   94.173    0.287
 291   94.193    0.281
 292   94.175    0.267
 293   94.192    0.219
 294   94.144    0.099
 295   94.122    0.028
 296   94.096    0.045
 297   94.093    0.093
 298   94.091    0.142
 299   94.088    0.191
 300   94.104    0.214
 301   94.079    0.241
 302   94.089    0.247
 303   94.102    0.233
 304   94.097    0.189
 305   94.071    0.107
 306   94.085    0.093
 307   94.055    0.096
 308   94.066    0.091
 309   94.094    0.158
 310   94.111    0.194
 311   94.096    0.261
 312   94.122    0.329
 313   94.115    0.387
 314   94.126    0.336
 315   94.070    0.176
 316   94.056    0.194
 317   94.037    0.171
 318   94.040    0.201
 319   94.075    0.234
 320   94.097    0.252
 321   94.092    0.251
 322   94.105    0.257
 323   94.109    0.270
 324   94.106    0.256
 325   94.098    0.254
 326   94.086    0.281
 327   94.070    0.318
 328   94.068    0.301
 329   94.105    0.362
 330   94.095    0.365
 331   94.085    0.267
 332   94.076    0.168
 333   94.066    0.070
 334   94.056   -0.028
 335   94.009    0.105
 336   94.016    0.147
 337   93.994    0.164
 338   94.006    0.183
 339   94.009    0.199
 340   94.014    0.189
 341   94.025    0.180
 342   94.005    0.161
 343   94.015    0.082
 344   94.010    0.001
 345   94.002   -0.015
 346   93.993   -0.032
 347   93.985   -0.048
 348   93.976   -0.064
 349   93.968    0.137
 350   93.953    0.153
 351   93.960    0.119
 352   93.965    0.127
 353   93.974    0.094
 354   93.940    0.077
 355   93.927    0.044
 356   93.928    0.049
 357   93.912    0.012
 358   93.910    0.020
 359   93.948    0.039
 360   93.987    0.058
 361   94.004    0.091
 362   93.991    0.104
 363   94.000    0.032
 364   93.950   -0.004
 365   93.919   -0.085
 366   93.940   -0.020
 367   93.941    0.001
 368   93.975    0.029
 369   93.987    0.076
 370   93.993    0.100
 371   93.990    0.108
 372   94.009    0.121
 373   94.019    0.131
 374   94.018    0.132
 375   93.979    0.154
 376   94.026    0.157
 377   93.991    0.171
 378   93.993    0.209
 379   94.025    0.268
 380   94.011    0.195
 381   93.997    0.123
 382   93.983    0.050
 383   93.969   -0.023
 384   93.955   -0.096
 385   93.923   -0.021
 386   93.943    0.002
 387   93.940   -0.001
 388   93.933    0.027
 389   93.945    0.030
 390   93.983    0.051
 391   93.967    0.070
 392   93.959    0.047
 393   93.950    0.060
 394   93.945   -0.033
 395   93.935   -0.211
 396   93.913   -0.196
 397   93.880   -0.147
 398   93.904   -0.120
 399   93.896   -0.026
 400   93.875   -0.057
 401   93.896   -0.091
 402   93.893   -0.090
 403   93.891   -0.088
 404   93.888   -0.087
 405   93.890   -0.117
 406   93.866   -0.114
 407   93.860   -0.026
 408   93.843   -0.008
 409   93.861    0.029
 410   93.896    0.027
 411   93.882    0.076
 412   93.922    0.047
 413   93.875   -0.083
 414   93.898   -0.158
 415   93.871   -0.148
 416   93.847   -0.115
 417   93.868   -0.098
 418   93.854   -0.062
 419   93.809   -0.051
 420   93.810   -0.020
 421   93.856   -0.009
 422   93.885    0.025
 423   93.896    0.074
 424   93.909    0.085
 425   93.856    0.101
 426   93.869    0.099
 427   93.797    0.147
 428   93.679    0.154
 429   93.691    0.169
 430   93.704    0.184
 431   93.823    0.007
 432   93.782   -0.189
 433   93.836   -0.118
 434   93.867   -0.097
 435   93.772   -0.077
 436   93.740   -0.059
 437   93.710   -0.064
 438   93.782   -0.029
 439   93.597   -0.035
 440   93.704   -0.019
 441   93.666   -0.063
 442   93.797   -0.076
 443   93.785   -0.113
 444   93.742   -0.110
 445   93.762   -0.186
 446   93.744   -0.176
 447   93.688   -0.202
 448   93.634   -0.220
 449   93.645   -0.172
 450   93.655   -0.125
 451   93.666   -0.077
 452   93.676   -0.030
 453   93.652   -0.071
 454   93.627   -0.112
 455   93.602   -0.153
 456   93.578   -0.194
 457   93.553   -0.235
 458   93.636   -0.204
 459   93.629   -0.190
 460   93.676   -0.148
 461   93.697   -0.188
 462   93.698   -0.250
 463   93.716   -0.343
 464   93.711   -0.379
 465   93.632   -0.311
 466   93.715   -0.238
 467   93.678   -0.207
 468   93.664   -0.179
 469   93.682   -0.153
 470   93.712   -0.150
 471   93.688   -0.152
 472   93.714   -0.149
 473   93.467   -0.212
 474   93.706   -0.135
 475   93.736   -0.143
 476   93.698   -0.105
 477   93.373   -0.061
 478   93.435    0.004
 479   93.443   -0.093
 480   93.452   -0.189
 481   93.460   -0.285
 482   93.657   -0.349
 483   93.661   -0.295
 484   93.675   -0.236
 485   93.624   -0.198
 486   93.711   -0.177
 487   93.654   -0.193
 488   93.602   -0.234
 489   93.372   -0.306
 490   93.648   -0.236
 491   93.662   -0.256
 492   93.661   -0.225
 493   93.541   -0.366
 494   93.594   -0.313
 495   93.561   -0.337
 496   93.528   -0.361
 497   93.495   -0.384
 498   93.529   -0.372
 499   93.550   -0.273
 500   93.564   -0.157
 501   93.549   -0.136
 502   93.641   -0.124
 503   93.574   -0.231
 504   93.623   -0.263
 505   93.284   -0.405
 506   93.590   -0.317
 507   93.016   -0.482
 508   93.246   -0.386
 509   93.246   -0.335
 510   93.512   -0.235
 511   93.616   -0.232
 512   93.638   -0.269
 513   93.452   -0.457
 514   93.591   -0.428
 515   93.078   -0.664
 516   93.312   -0.480
 517   93.049   -0.555
 518   93.322   -0.401
 519   93.193   -0.439
 520   93.451   -0.326
 521   93.395   -0.333
 522   93.652   -0.239
 523   93.393   -0.341
 524   93.446   -0.355
 525   93.149   -0.496
 526   93.440   -0.328
 527   92.941   -0.572
 528   92.963   -0.570
 529   92.986   -0.567
 530   93.008   -0.564
 531   93.031   -0.561
 532   93.053   -0.559
 533   93.154   -0.577
 534   93.077   -0.611
 535   92.818   -0.764
 536   92.813   -0.721
 537   92.808   -0.678
 538   92.804   -0.635
 539   92.773   -0.610
 540   93.053   -0.498
 541   92.920   -0.626
 542   93.213   -0.473
 543   92.827   -0.751
 544   92.962   -0.713
 545   92.847   -0.741
 546   93.129   -0.601
 547   92.794   -0.702
 548   92.875   -0.672
 549   92.852   -0.752
 550   93.133   -0.658
 551   92.845   -0.785
 552   93.111   -0.591
 553   92.846   -0.702
 554   92.821   -0.755
 555   92.824   -0.758
 556   93.004   -0.655
 557   92.870   -0.691
 558   92.976   -0.634
 559   92.879   -0.665
 560   92.982   -0.620
 561   92.904   -0.778
 562   93.111   -0.668
 563   92.890   -0.894
 564   92.879   -0.893
 565   92.890   -0.865
 566   93.073   -0.755
 567   92.917   -0.807
 568   92.942   -0.782
 569   92.947   -0.765
 570   93.041   -0.698
 571   92.990   -0.727
 572   93.039   -0.694
 573   92.996   -0.698
