 35.000   7.000
  0.000  200
   128.000    128.000      0.000
 600    1
   1   96.040   -0.921
   2   96.047   -0.979
   3   96.015   -0.928
   4   96.024   -0.955
   5   96.015   -0.932
   6   96.036   -0.929
   7   96.064   -0.864
   8   96.054   -0.821
   9   96.107   -0.754
  10   96.086   -0.769
  11   96.110   -0.807
  12   96.103   -0.917
  13   96.124   -1.100
  14   96.095   -1.136
  15   96.108   -1.188
  16   96.106   -1.129
  17   96.142   -1.070
  18   96.142   -1.047
  19   96.165   -0.994
  20   96.177   -0.937
  21   96.209   -0.883
  22   96.219   -0.851
  23   96.271   -0.809
  24   96.266   -0.809
  25   96.237   -0.768
  26   96.250   -0.797
  27   96.286   -0.906
  28   96.264   -1.094
  29   96.286   -1.147
  30   96.309   -1.235
  31   96.323   -1.161
  32   96.294   -0.925
  33   96.324   -0.693
  34   96.331   -0.712
  35   96.313   -0.733
  36   96.325   -0.747
  37   96.339   -0.765
  38   96.337   -0.796
  39   96.338   -0.776
  40   96.319   -0.793
  41   96.351   -0.789
  42   96.399   -0.767
  43   96.398   -0.800
  44   96.405   -0.815
  45   96.399   -0.822
  46   96.412   -0.808
  47   96.387   -0.783
  48   96.386   -0.763
  49   96.436   -0.705
  50   96.428   -0.731
  51   96.438   -0.752
  52   96.412   -0.787
  53   96.435   -0.776
  54   96.470   -0.776
  55   96.448   -0.768
  56   96.463   -0.725
  57   96.489   -0.704
  58   96.500   -0.684
  59   96.518   -0.642
  60   96.529   -0.610
  61   96.564   -0.572
  62   96.585   -0.590
  63   96.607   -0.607
  64   96.609   -0.700
  65   96.642   -0.672
  66   96.629   -0.662
  67   96.663   -0.675
  68   96.650   -0.634
  69   96.710   -0.587
  70   96.702   -0.578
  71   96.751   -0.539
  72   96.769   -0.525
  73   96.783   -0.505
  74   96.804   -0.488
  75   96.815   -0.473
  76   96.814   -0.458
  77   96.851   -0.388
  78   96.860   -0.310
  79   96.859   -0.368
  80   96.858   -0.426
  81   96.857   -0.483
  82   96.856   -0.541
  83   96.879   -0.476
  84   96.871   -0.411
  85   96.904   -0.394
  86   96.895   -0.374
  87   96.918   -0.359
  88   96.933   -0.319
  89   96.967   -0.292
  90   96.954   -0.301
  91   96.968   -0.309
  92   96.985   -0.319
  93   96.975   -0.326
  94   97.004   -0.334
  95   96.984   -0.376
  96   96.998   -0.361
  97   97.031   -0.363
  98   97.027   -0.358
  99   97.019   -0.255
 100   97.035   -0.183
 101   97.047   -0.168
 102   97.059   -0.169
 103   97.077   -0.160
 104   97.101   -0.155
 105   97.073   -0.186
 106   97.084   -0.185
 107   97.073   -0.204
 108   97.107   -0.181
 109   97.136   -0.151
 110   97.138   -0.117
 111   97.154   -0.127
 112   97.204   -0.128
 113   97.196   -0.091
 114   97.206   -0.096
 115   97.152   -0.082
 116   97.145   -0.070
 117   97.179   -0.072
 118   97.207   -0.046
 119   97.215   -0.012
 120   97.224    0.014
 121   97.230    0.046
 122   97.262    0.065
 123   97.289    0.107
 124   97.285    0.189
 125   97.287    0.178
 126   97.278    0.203
 127   97.248    0.189
 128   97.290    0.223
 129   97.294    0.306
 130   97.311    0.330
 131   97.304    0.401
 132   97.327    0.384
 133   97.301    0.280
 134   97.275    0.175
 135   97.248    0.071
 136   97.222   -0.034
 137   97.228    0.087
 138   97.250    0.145
 139   97.256    0.154
 140   97.275    0.187
 141   97.268    0.208
 142   97.253    0.211
 143   97.286    0.178
 144   97.252    0.013
 145   97.206   -0.094
 146   97.210   -0.090
 147   97.163   -0.159
 148   97.162    0.019
 149   97.183    0.083
 150   97.203    0.099
 151   97.199    0.110
 152   97.200    0.108
 153   97.208    0.140
 154   97.208    0.164
 155   97.175    0.149
 156   97.187    0.159
 157   97.180    0.121
 158   97.180    0.146
 159   97.198    0.139
 160   97.227    0.161
 161   97.247    0.171
 162   97.233    0.199
 163   97.237    0.153
 164   97.231    0.151
 165   97.225    0.149
 166   97.186    0.150
 167   97.193    0.098
 168   97.218    0.128
 169   97.252    0.153
 170   97.274    0.169
 171   97.241    0.177
 172   97.280    0.236
 173   97.267    0.300
 174   97.258    0.317
 175   97.263    0.302
 176   97.260    0.311
 177   97.261    0.336
 178   97.259    0.367
 179   97.271    0.438
 180   97.289    0.466
 181   97.270    0.377
 182   97.252    0.289
 183   97.234    0.200
 184   97.216    0.112
 185   97.197    0.023
 186   97.186    0.092
 187   97.175    0.144
 188   97.191    0.177
 189   97.216    0.237
 190   97.198    0.280
 191   97.218    0.284
 192   97.210    0.266
 193   97.224    0.222
 194   97.214    0.173
 195   97.152    0.116
 196   97.202    0.117
 197   97.173    0.051
 198   97.163    0.106
 199   97.153    0.162
 200   97.164    0.217
 201   97.167    0.223
 202   97.184    0.241
 203   97.131    0.252
 204   97.137    0.239
 205   97.114    0.214
 206   97.159    0.226
 207   97.104    0.192
 208   97.124    0.222
 209   97.137    0.247
 210   97.161    0.263
 211   97.152    0.260
 212   97.177    0.270
 213   97.190    0.320
 214   97.183    0.333
 215   97.147    0.271
 216   97.136    0.230
 217   97.119    0.187
 218   97.133    0.255
 219   97.154    0.280
 220   97.184    0.306
 221   97.178    0.314
 222   97.184    0.309
 223   97.203    0.295
 224   97.190    0.300
 225   97.189    0.277
 226   97.184    0.304
 227   97.163    0.328
 228   97.185    0.354
 229   97.212    0.406
 230   97.205    0.436
 231   97.229    0.464
 232   97.193    0.514
 233   97.241    0.581
 234   97.202    0.426
 235   97.163    0.271
 236   97.123    0.116
 237   97.119    0.155
 238   97.116    0.231
 239   97.146    0.201
 240   97.144    0.265
 241   97.130    0.277
 242   97.133    0.298
 243   97.148    0.267
 244   97.131    0.242
 245   97.144    0.171
 246   97.111    0.166
 247   97.086    0.059
 248   97.125    0.078
 249   97.076    0.210
 250   97.087    0.194
 251   97.054    0.217
 252   97.056    0.278
 253   97.069    0.270
 254   97.066    0.277
 255   97.038    0.203
 256   97.056    0.200
 257   97.021    0.147
 258   97.034    0.160
 259   97.039    0.164
 260   97.030    0.174
 261   97.034    0.185
 262   97.074    0.222
 263   97.099    0.297
 264   97.122    0.378
 265   97.105    0.418
 266   97.109    0.458
 267   97.076    0.282
 268   97.057    0.222
 269   97.075    0.237
 270   97.091    0.282
 271   97.084    0.297
 272   97.076    0.302
 273   97.133    0.299
 274   97.116    0.286
 275   97.104    0.261
 276   97.082    0.258
 277   97.071    0.236
 278   97.093    0.216
 279   97.113    0.272
 280   97.094    0.322
 281   97.102    0.358
 282   97.084    0.398
 283   97.099    0.416
 284   97.063    0.383
 285   97.050    0.278
 286   97.036    0.173
 287   97.023    0.068
 288   97.019    0.184
 289   97.036    0.208
 290   97.057    0.213
 291   97.038    0.228
 292   97.030    0.251
 293   97.053    0.218
 294   97.026    0.208
 295   97.037    0.144
 296   97.003    0.073
 297   97.004   -0.017
 298   96.983   -0.019
 299   96.994    0.070
 300   97.004    0.160
 301   96.975    0.209
 302   96.970    0.210
 303   96.967    0.232
 304   96.966    0.222
 305   96.976    0.166
 306   96.958    0.154
 307   96.963    0.075
 308   96.958    0.053
 309   96.968    0.087
 310   96.966    0.099
 311   96.975    0.112
 312   97.010    0.168
 313   97.027    0.240
 314   97.010    0.284
 315   96.952    0.217
 316   96.953    0.190
 317   96.929    0.076
 318   96.936    0.095
 319   96.957    0.158
 320   96.976    0.185
 321   96.989    0.200
 322   97.009    0.219
 323   97.020    0.231
 324   97.022    0.226
 325   96.994    0.177
 326   97.006    0.185
 327   96.977    0.180
 328   97.000    0.226
 329   97.017    0.301
 330   97.018    0.290
 331   97.037    0.328
 332   97.029    0.338
 333   96.998    0.236
 334   96.967    0.133
 335   96.936    0.031
 336   96.905   -0.071
 337   96.904    0.027
 338   96.941    0.074
 339   96.948    0.124
 340   96.960    0.152
 341   96.930    0.169
 342   96.970    0.159
 343   96.975    0.149
 344   96.954    0.112
 345   96.885   -0.022
 346   96.925   -0.070
 347   96.875   -0.254
 348   96.872   -0.286
 349   96.929   -0.126
 350   96.890   -0.078
 351   96.906    0.076
 352   96.889    0.105
 353   96.915    0.063
 354   96.897    0.053
 355   96.868   -0.033
 356   96.853   -0.045
 357   96.873   -0.050
 358   96.884   -0.029
 359   96.888   -0.029
 360   96.863   -0.019
 361   96.938   -0.006
 362   96.959    0.021
 363   96.975    0.051
 364   96.938    0.025
 365   96.926   -0.138
 366   96.903   -0.180
 367   96.876   -0.195
 368   96.901   -0.121
 369   96.931   -0.060
 370   96.943   -0.028
 371   96.971    0.016
 372   96.962    0.045
 373   96.982    0.065
 374   96.968    0.053
 375   96.976    0.019
 376   96.968    0.025
 377   96.973    0.026
 378   96.980    0.061
 379   96.961    0.110
 380   96.993    0.148
 381   96.977    0.217
 382   96.967    0.104
 383   96.958   -0.008
 384   96.949   -0.120
 385   96.939   -0.232
 386   96.984   -0.125
 387   96.904   -0.089
 388   96.944   -0.056
 389   96.903   -0.036
 390   96.954   -0.034
 391   96.950   -0.026
 392   96.975    0.011
 393   96.946    0.020
 394   96.943   -0.029
 395   96.921   -0.043
 396   96.936   -0.152
 397   96.897   -0.230
 398   96.884   -0.247
 399   96.908   -0.194
 400   96.906   -0.155
 401   96.892   -0.085
 402   96.867   -0.075
 403   96.920   -0.118
 404   96.930   -0.134
 405   96.856   -0.159
 406   96.845   -0.160
 407   96.833   -0.179
 408   96.857   -0.176
 409   96.849   -0.129
 410   96.891   -0.086
 411   96.871   -0.049
 412   96.899   -0.012
 413   96.911    0.009
 414   96.896    0.002
 415   96.880   -0.153
 416   96.873   -0.234
 417   96.880   -0.230
 418   96.877   -0.187
 419   96.867   -0.160
 420   96.846   -0.116
 421   96.888   -0.105
 422   96.897   -0.087
 423   96.888   -0.045
 424   96.889   -0.017
 425   96.887   -0.008
 426   96.925    0.004
 427   96.845    0.014
 428   96.842    0.040
 429   96.875    0.110
 430   96.902    0.119
 431   96.927    0.204
 432   96.892    0.002
 433   96.927   -0.179
 434   96.882   -0.263
 435   96.825   -0.232
 436   96.779   -0.174
 437   96.728   -0.149
 438   96.719   -0.142
 439   96.706   -0.123
 440   96.857   -0.084
 441   96.811   -0.101
 442   96.875   -0.064
 443   96.868   -0.091
 444   96.822   -0.138
 445   96.796   -0.178
 446   96.815   -0.179
 447   96.848   -0.246
 448   96.721   -0.240
 449   96.871   -0.288
 450   96.826   -0.253
 451   96.846   -0.172
 452   96.760   -0.137
 453   96.798   -0.123
 454   96.825   -0.121
 455   96.751   -0.210
 456   96.786   -0.275
 457   96.664   -0.305
 458   96.621   -0.285
 459   96.744   -0.263
 460   96.767   -0.249
 461   96.781   -0.220
 462   96.815   -0.198
 463   96.810   -0.246
 464   96.775   -0.331
 465   96.593   -0.482
 466   96.738   -0.436
 467   96.718   -0.408
 468   96.635   -0.369
 469   96.715   -0.254
 470   96.783   -0.210
 471   96.780   -0.206
 472   96.794   -0.211
 473   96.671   -0.228
 474   96.791   -0.194
 475   96.776   -0.206
 476   96.683   -0.222
 477   96.674   -0.197
 478   96.609   -0.172
 479   96.797   -0.022
 480   96.748   -0.018
 481   96.667   -0.125
 482   96.586   -0.232
 483   96.725   -0.411
 484   96.761   -0.425
 485   96.414   -0.435
 486   96.691   -0.320
 487   96.540   -0.310
 488   96.647   -0.283
 489   96.501   -0.312
 490   96.606   -0.287
 491   96.681   -0.267
 492   96.753   -0.282
 493   96.634   -0.368
 494   96.643   -0.355
 495   96.280   -0.580
 496   96.569   -0.453
 497   96.476   -0.460
 498   96.382   -0.466
 499   96.289   -0.473
 500   96.196   -0.480
 501   96.607   -0.334
 502   96.691   -0.193
 503   96.694   -0.195
 504   96.707   -0.245
 505   96.272   -0.507
 506   96.400   -0.448
 507   96.086   -0.525
 508   96.216   -0.467
 509   96.346   -0.409
 510   96.608   -0.341
 511   96.605   -0.294
 512   96.707   -0.244
 513   96.606   -0.334
 514   96.634   -0.411
 515   96.199   -0.710
 516   96.455   -0.572
 517   96.162   -0.679
 518   96.389   -0.521
 519   96.167   -0.574
 520   96.148   -0.567
 521   96.472   -0.376
 522   96.676   -0.311
 523   96.398   -0.403
 524   96.504   -0.376
 525   96.148   -0.509
 526   96.526   -0.380
 527   95.962   -0.611
 528   96.232   -0.476
 529   96.232   -0.446
 530   96.218   -0.468
 531   96.204   -0.490
 532   96.191   -0.512
 533   96.177   -0.534
 534   96.163   -0.556
 535   95.939   -0.668
 536   96.153   -0.630
 537   95.869   -0.788
 538   96.026   -0.688
 539   95.796   -0.674
 540   96.060   -0.521
 541   95.976   -0.549
 542   96.251   -0.439
 543   95.861   -0.724
 544   95.987   -0.734
 545   95.792   -0.854
 546   96.167   -0.686
 547   95.773   -0.811
 548   95.927   -0.769
 549   95.815   -0.729
 550   96.117   -0.620
 551   95.828   -0.765
 552   96.061   -0.723
 553   95.864   -0.825
 554   95.838   -0.845
 555   95.822   -0.811
 556   95.987   -0.723
 557   95.829   -0.786
 558   95.881   -0.771
 559   95.885   -0.718
 560   95.977   -0.664
 561   95.949   -0.662
 562   96.179   -0.516
 563   95.833   -0.890
 564   95.876   -0.965
 565   95.906   -0.955
 566   96.027   -0.865
 567   95.847   -0.891
 568   95.919   -0.860
 569   95.932   -0.846
 570   95.938   -0.823
