 35.000   7.000
  0.000  200
   128.000    128.000      0.000
 600    1
   1   95.545   -0.965
   2   95.467   -0.970
   3   95.522   -0.927
   4   95.514   -0.913
   5   95.516   -0.916
   6   95.497   -0.904
   7   95.543   -0.847
   8   95.521   -0.802
   9   95.562   -0.774
  10   95.580   -0.795
  11   95.584   -0.910
  12   95.583   -1.069
  13   95.596   -1.124
  14   95.612   -1.145
  15   95.589   -1.137
  16   95.605   -1.072
  17   95.602   -1.022
  18   95.632   -0.999
  19   95.636   -0.951
  20   95.682   -0.901
  21   95.691   -0.860
  22   95.717   -0.821
  23   95.734   -0.815
  24   95.750   -0.731
  25   95.736   -0.798
  26   95.770   -0.869
  27   95.758   -1.066
  28   95.752   -1.118
  29   95.752   -1.226
  30   95.811   -1.203
  31   95.759   -1.072
  32   95.805   -0.804
  33   95.790   -0.721
  34   95.822   -0.716
  35   95.797   -0.746
  36   95.812   -0.761
  37   95.815   -0.770
  38   95.819   -0.779
  39   95.823   -0.788
  40   95.840   -0.822
  41   95.858   -0.807
  42   95.860   -0.800
  43   95.886   -0.835
  44   95.837   -0.826
  45   95.876   -0.817
  46   95.905   -0.810
  47   95.886   -0.765
  48   95.899   -0.753
  49   95.911   -0.742
  50   95.901   -0.751
  51   95.916   -0.803
  52   95.934   -0.786
  53   95.938   -0.798
  54   95.933   -0.776
  55   95.946   -0.740
  56   95.964   -0.720
  57   95.976   -0.687
  58   95.994   -0.673
  59   96.005   -0.635
  60   96.037   -0.602
  61   96.073   -0.609
  62   96.081   -0.678
  63   96.099   -0.715
  64   96.081   -0.697
  65   96.111   -0.662
  66   96.136   -0.649
  67   96.103   -0.636
  68   96.142   -0.641
  69   96.178   -0.602
  70   96.191   -0.578
  71   96.223   -0.546
  72   96.238   -0.528
  73   96.279   -0.511
  74   96.282   -0.483
  75   96.273   -0.470
  76   96.286   -0.432
  77   96.314   -0.344
  78   96.333   -0.344
  79   96.335   -0.421
  80   96.337   -0.497
  81   96.339   -0.573
  82   96.363   -0.525
  83   96.351   -0.435
  84   96.370   -0.397
  85   96.366   -0.394
  86   96.384   -0.368
  87   96.367   -0.339
  88   96.403   -0.343
  89   96.409   -0.335
  90   96.400   -0.328
  91   96.432   -0.332
  92   96.463   -0.344
  93   96.475   -0.339
  94   96.454   -0.366
  95   96.470   -0.374
  96   96.403   -0.412
  97   96.469   -0.410
  98   96.458   -0.389
  99   96.483   -0.247
 100   96.486   -0.213
 101   96.519   -0.205
 102   96.540   -0.200
 103   96.537   -0.187
 104   96.550   -0.192
 105   96.535   -0.222
 106   96.553   -0.204
 107   96.550   -0.201
 108   96.567   -0.196
 109   96.583   -0.155
 110   96.613   -0.157
 111   96.617   -0.172
 112   96.620   -0.183
 113   96.659   -0.146
 114   96.638   -0.071
 115   96.609   -0.096
 116   96.627   -0.067
 117   96.645   -0.056
 118   96.640   -0.021
 119   96.672    0.008
 120   96.674    0.025
 121   96.700    0.056
 122   96.709    0.063
 123   96.725    0.143
 124   96.718    0.170
 125   96.683    0.163
 126   96.698    0.179
 127   96.716    0.170
 128   96.737    0.246
 129   96.746    0.331
 130   96.766    0.391
 131   96.757    0.396
 132   96.709    0.108
 133   96.700   -0.008
 134   96.691   -0.053
 135   96.673   -0.035
 136   96.680    0.005
 137   96.663    0.129
 138   96.696    0.151
 139   96.687    0.151
 140   96.688    0.189
 141   96.681    0.178
 142   96.677    0.187
 143   96.672    0.084
 144   96.679   -0.021
 145   96.624   -0.085
 146   96.638   -0.057
 147   96.605    0.005
 148   96.611    0.061
 149   96.618    0.094
 150   96.612    0.112
 151   96.606    0.094
 152   96.647    0.120
 153   96.663    0.156
 154   96.615    0.155
 155   96.606    0.127
 156   96.595    0.134
 157   96.595    0.121
 158   96.592    0.136
 159   96.623    0.143
 160   96.631    0.161
 161   96.646    0.180
 162   96.654    0.191
 163   96.625    0.244
 164   96.595    0.296
 165   96.602    0.142
 166   96.615    0.119
 167   96.586    0.088
 168   96.628    0.121
 169   96.655    0.128
 170   96.652    0.141
 171   96.652    0.184
 172   96.662    0.263
 173   96.664    0.327
 174   96.668    0.321
 175   96.648    0.290
 176   96.648    0.314
 177   96.644    0.327
 178   96.649    0.383
 179   96.677    0.443
 180   96.668    0.502
 181   96.700    0.542
 182   96.672    0.370
 183   96.644    0.197
 184   96.616    0.024
 185   96.565    0.087
 186   96.562    0.128
 187   96.569    0.157
 188   96.595    0.176
 189   96.587    0.259
 190   96.581    0.302
 191   96.552    0.248
 192   96.582    0.237
 193   96.598    0.176
 194   96.576    0.126
 195   96.544    0.084
 196   96.507    0.030
 197   96.479    0.084
 198   96.499    0.145
 199   96.519    0.194
 200   96.528    0.199
 201   96.522    0.202
 202   96.530    0.225
 203   96.506    0.233
 204   96.494    0.212
 205   96.490    0.180
 206   96.482    0.189
 207   96.462    0.177
 208   96.491    0.212
 209   96.487    0.237
 210   96.498    0.235
 211   96.536    0.244
 212   96.538    0.258
 213   96.538    0.302
 214   96.517    0.327
 215   96.484    0.279
 216   96.493    0.251
 217   96.506    0.248
 218   96.486    0.273
 219   96.522    0.291
 220   96.501    0.309
 221   96.524    0.309
 222   96.536    0.300
 223   96.531    0.308
 224   96.530    0.313
 225   96.490    0.283
 226   96.519    0.317
 227   96.515    0.330
 228   96.502    0.369
 229   96.508    0.405
 230   96.515    0.424
 231   96.528    0.473
 232   96.532    0.532
 233   96.495    0.561
 234   96.486    0.326
 235   96.473    0.242
 236   96.461    0.158
 237   96.449    0.215
 238   96.426    0.210
 239   96.436    0.255
 240   96.449    0.271
 241   96.453    0.284
 242   96.453    0.295
 243   96.426    0.277
 244   96.461    0.238
 245   96.383    0.147
 246   96.436    0.132
 247   96.396    0.112
 248   96.376    0.192
 249   96.386    0.206
 250   96.395    0.268
 251   96.372    0.273
 252   96.363    0.302
 253   96.357    0.282
 254   96.380    0.278
 255   96.348    0.224
 256   96.334    0.214
 257   96.326    0.190
 258   96.322    0.207
 259   96.353    0.225
 260   96.357    0.244
 261   96.363    0.242
 262   96.358    0.280
 263   96.376    0.362
 264   96.368    0.418
 265   96.371    0.443
 266   96.344    0.413
 267   96.313    0.235
 268   96.324    0.231
 269   96.353    0.265
 270   96.356    0.319
 271   96.374    0.326
 272   96.382    0.308
 273   96.407    0.318
 274   96.392    0.322
 275   96.384    0.316
 276   96.374    0.307
 277   96.319    0.158
 278   96.378    0.278
 279   96.356    0.311
 280   96.357    0.319
 281   96.413    0.401
 282   96.367    0.436
 283   96.378    0.437
 284   96.340    0.314
 285   96.297    0.055
 286   96.329    0.118
 287   96.260    0.142
 288   96.292    0.196
 289   96.309    0.215
 290   96.309    0.227
 291   96.305    0.251
 292   96.317    0.257
 293   96.296    0.239
 294   96.292    0.199
 295   96.222    0.080
 296   96.207    0.019
 297   96.240   -0.038
 298   96.209   -0.035
 299   96.234    0.186
 300   96.229    0.202
 301   96.217    0.238
 302   96.254    0.243
 303   96.246    0.241
 304   96.230    0.205
 305   96.214    0.140
 306   96.210    0.116
 307   96.194    0.057
 308   96.198    0.059
 309   96.211    0.093
 310   96.230    0.124
 311   96.244    0.171
 312   96.230    0.222
 313   96.238    0.267
 314   96.256    0.351
 315   96.201    0.212
 316   96.207    0.167
 317   96.192    0.098
 318   96.170    0.121
 319   96.209    0.164
 320   96.209    0.197
 321   96.228    0.225
 322   96.237    0.238
 323   96.247    0.243
 324   96.241    0.225
 325   96.234    0.201
 326   96.236    0.201
 327   96.219    0.217
 328   96.242    0.265
 329   96.255    0.290
 330   96.226    0.283
 331   96.242    0.338
 332   96.220    0.341
 333   96.199    0.217
 334   96.179    0.094
 335   96.158   -0.029
 336   96.148   -0.023
 337   96.157    0.076
 338   96.148    0.120
 339   96.164    0.149
 340   96.195    0.167
 341   96.176    0.175
 342   96.162    0.168
 343   96.173    0.157
 344   96.183    0.096
 345   96.143   -0.044
 346   96.134   -0.086
 347   96.107   -0.248
 348   96.117   -0.233
 349   96.141   -0.095
 350   96.142    0.032
 351   96.146    0.123
 352   96.125    0.108
 353   96.151    0.083
 354   96.157    0.085
 355   96.080   -0.016
 356   96.088    0.011
 357   96.092   -0.023
 358   96.085   -0.009
 359   96.078   -0.015
 360   96.062   -0.007
 361   96.178    0.038
 362   96.163    0.068
 363   96.181    0.081
 364   96.167    0.048
 365   96.155   -0.061
 366   96.109   -0.103
 367   96.100   -0.131
 368   96.134   -0.070
 369   96.145   -0.023
 370   96.159    0.008
 371   96.171    0.049
 372   96.209    0.078
 373   96.215    0.090
 374   96.192    0.078
 375   96.177    0.045
 376   96.184    0.056
 377   96.169    0.083
 378   96.212    0.082
 379   96.211    0.160
 380   96.204    0.193
 381   96.212    0.245
 382   96.201    0.115
 383   96.190   -0.015
 384   96.179   -0.144
 385   96.166   -0.122
 386   96.132   -0.082
 387   96.142   -0.055
 388   96.151   -0.006
 389   96.164   -0.019
 390   96.160    0.004
 391   96.148    0.018
 392   96.171    0.035
 393   96.172    0.023
 394   96.152   -0.035
 395   96.161   -0.090
 396   96.134   -0.144
 397   96.127   -0.264
 398   96.093   -0.248
 399   96.144   -0.150
 400   96.122   -0.055
 401   96.117   -0.055
 402   96.063   -0.065
 403   96.140   -0.089
 404   96.123   -0.117
 405   96.091   -0.146
 406   96.074   -0.142
 407   96.069   -0.153
 408   96.080   -0.139
 409   96.093   -0.074
 410   96.123   -0.051
 411   96.139    0.003
 412   96.135    0.037
 413   96.134    0.033
 414   96.152   -0.045
 415   96.084   -0.164
 416   96.067   -0.214
 417   96.090   -0.182
 418   96.117   -0.152
 419   96.097   -0.130
 420   96.049   -0.096
 421   96.118   -0.070
 422   96.122   -0.066
 423   96.144     0.01
 424   96.130    0.029
 425   96.130    0.018
 426   96.135    0.048
 427   96.115    0.063
 428   96.100    0.092
 429   96.116    0.143
 430   96.154    0.165
 431   96.154    0.181
 432   96.117   -0.031
 433   96.148   -0.224
 434   96.100   -0.225
 435   96.042   -0.169
 436   96.054   -0.130
 437   96.048   -0.113
 438   96.069   -0.092
 439   96.010   -0.105
 440   96.063   -0.042
 441   96.099   -0.054
 442   96.135   -0.052
 443   96.153   -0.122
 444   96.090   -0.143
 445   96.080   -0.146
 446   96.064   -0.192
 447   96.124   -0.217
 448   96.002   -0.204
 449   96.085   -0.278
 450   96.110   -0.191
 451   96.017   -0.092
 452   96.086   -0.079
 453   96.104   -0.088
 454   96.084   -0.136
 455   96.047   -0.209
 456   96.008   -0.265
 457   95.943   -0.273
 458   95.843   -0.281
 459   95.952   -0.234
 460   96.011   -0.217
 461   96.006   -0.198
 462   96.048   -0.180
 463   96.050   -0.276
 464   96.045   -0.354
 465   95.907   -0.450
 466   95.984   -0.350
 467   96.006   -0.343
 468   95.986   -0.318
 469   95.941   -0.227
 470   96.043   -0.171
 471   96.001   -0.192
 472   96.006   -0.195
 473   95.906   -0.222
 474   96.063   -0.184
 475   95.984   -0.201
 476   96.052   -0.188
 477   95.898   -0.169
 478   95.827   -0.151
 479   95.902   -0.065
 480   95.943   -0.156
 481   95.985   -0.248
 482   96.026   -0.339
 483   96.013   -0.375
 484   96.047   -0.405
 485   95.817   -0.354
 486   96.009   -0.272
 487   95.922   -0.259
 488   95.947   -0.256
 489   95.978   -0.270
 490   95.984   -0.261
 491   96.005   -0.267
 492   95.999   -0.280
 493   95.910   -0.320
 494   95.980   -0.348
 495   95.872   -0.428
 496   95.861   -0.422
 497   95.850   -0.416
 498   95.839   -0.411
 499   95.829   -0.405
 500   95.663   -0.459
 501   95.942   -0.245
 502   95.964   -0.127
 503   95.959   -0.180
 504   95.980   -0.278
 505   95.751   -0.408
 506   95.941   -0.342
 507   95.449   -0.514
 508   95.726   -0.428
 509   95.880   -0.353
 510   96.001   -0.306
 511   95.925   -0.261
 512   96.057   -0.235
 513   95.922   -0.371
 514   96.000   -0.419
 515   95.629   -0.606
 516   95.847   -0.548
 517   95.461   -0.661
 518   95.726   -0.473
 519   95.339   -0.632
 520   95.495   -0.563
 521   95.835   -0.354
 522   96.019   -0.292
 523   95.811   -0.367
 524   95.944   -0.332
 525   95.622   -0.470
 526   95.916   -0.379
 527   95.389   -0.558
 528   95.581   -0.462
 529   95.557   -0.526
 530   95.532   -0.590
 531   95.508   -0.655
 532   95.484   -0.719
 533   95.536   -0.519
 534   95.506   -0.577
 535   95.287   -0.722
 536   95.556   -0.650
 537   95.310   -0.750
 538   95.566   -0.534
 539   95.227   -0.639
 540   95.495   -0.508
 541   95.391   -0.582
 542   95.454   -0.549
 543   95.330   -0.734
 544   95.359   -0.779
 545   95.289   -0.801
 546   95.565   -0.646
 547   95.191   -0.808
 548   95.318   -0.726
 549   95.285   -0.715
 550   95.517   -0.627
 551   95.271   -0.807
 552   95.528   -0.700
 553   95.287   -0.789
 554   95.301   -0.785
 555   95.264   -0.791
 556   95.391   -0.712
 557   95.282   -0.780
 558   95.341   -0.742
 559   95.310   -0.710
 560   95.406   -0.632
 561   95.369   -0.689
 562   95.443   -0.658
 563   95.385   -0.815
 564   95.346   -0.948
 565   95.305   -0.948
 566   95.489   -0.828
 567   95.328   -0.878
 568   95.355   -0.855
 569   95.385   -0.831
 570   95.395   -0.800
 571   95.408   -0.763
