 35.000   7.000
  0.000  200
   128.000    128.000      0.000
 600    1
   1   94.938   -0.979
   2   94.857   -0.967
   3   94.933   -0.921
   4   94.920   -0.926
   5   94.913   -0.925
   6   94.909   -0.911
   7   94.969   -0.818
   8   94.965   -0.787
   9   94.978   -0.774
  10   94.984   -0.802
  11   95.004   -0.943
  12   95.004   -1.078
  13   95.014   -1.137
  14   95.023   -1.168
  15   95.011   -1.150
  16   95.002   -1.087
  17   95.025   -1.041
  18   95.061   -1.014
  19   95.062   -0.965
  20   95.094   -0.909
  21   95.128   -0.864
  22   95.167   -0.819
  23   95.179   -0.813
  24   95.208   -0.729
  25   95.176   -0.794
  26   95.222   -0.872
  27   95.200   -1.066
  28   95.199   -1.139
  29   95.195   -1.233
  30   95.263   -1.204
  31   95.221   -1.032
  32   95.245   -0.810
  33   95.247   -0.723
  34   95.272   -0.720
  35   95.236   -0.759
  36   95.258   -0.783
  37   95.272   -0.795
  38   95.286   -0.808
  39   95.298   -0.829
  40   95.295   -0.830
  41   95.308   -0.812
  42   95.335   -0.790
  43   95.357   -0.824
  44   95.323   -0.807
  45   95.349   -0.812
  46   95.381   -0.800
  47   95.342   -0.762
  48   95.351   -0.758
  49   95.360   -0.755
  50   95.369   -0.752
  51   95.390   -0.808
  52   95.397   -0.788
  53   95.440   -0.798
  54   95.415   -0.779
  55   95.420   -0.744
  56   95.446   -0.725
  57   95.467   -0.691
  58   95.472   -0.674
  59   95.487   -0.646
  60   95.511   -0.624
  61   95.555   -0.620
  62   95.599   -0.705
  63   95.594   -0.730
  64   95.590   -0.707
  65   95.587   -0.678
  66   95.646   -0.662
  67   95.600   -0.667
  68   95.659   -0.661
  69   95.689   -0.614
  70   95.695   -0.589
  71   95.735   -0.553
  72   95.776   -0.530
  73   95.799   -0.515
  74   95.817   -0.492
  75   95.817   -0.481
  76   95.833   -0.442
  77   95.846   -0.351
  78   95.880   -0.336
  79   95.864   -0.424
  80   95.849   -0.513
  81   95.834   -0.601
  82   95.909   -0.525
  83   95.890   -0.439
  84   95.906   -0.407
  85   95.915   -0.393
  86   95.918   -0.375
  87   95.926   -0.358
  88   95.947   -0.349
  89   95.962   -0.351
  90   95.951   -0.340
  91   95.983   -0.347
  92   96.028   -0.363
  93   96.037   -0.348
  94   96.012   -0.373
  95   96.028   -0.385
  96   95.955   -0.409
  97   96.022   -0.402
  98   96.018   -0.383
  99   96.046   -0.242
 100   96.075   -0.208
 101   96.074   -0.198
 102   96.117   -0.196
 103   96.105   -0.186
 104   96.125   -0.187
 105   96.112   -0.224
 106   96.125   -0.209
 107   96.118   -0.205
 108   96.138   -0.207
 109   96.150   -0.167
 110   96.203   -0.164
 111   96.217   -0.162
 112   96.208   -0.179
 113   96.252   -0.140
 114   96.240   -0.090
 115   96.182   -0.106
 116   96.193   -0.085
 117   96.225   -0.077
 118   96.207   -0.039
 119   96.244   -0.008
 120   96.257    0.020
 121   96.293    0.049
 122   96.304    0.049
 123   96.328    0.141
 124   96.312    0.167
 125   96.284    0.160
 126   96.288    0.185
 127   96.307    0.170
 128   96.336    0.221
 129   96.347    0.313
 130   96.357    0.374
 131   96.351    0.357
 132   96.311    0.179
 133   96.306    0.069
 134   96.300   -0.040
 135   96.265   -0.015
 136   96.277    0.005
 137   96.253    0.125
 138   96.292    0.145
 139   96.264    0.127
 140   96.265    0.161
 141   96.273    0.167
 142   96.283    0.183
 143   96.289    0.080
 144   96.285   -0.020
 145   96.228   -0.065
 146   96.238   -0.029
 147   96.162   -0.029
 148   96.186    0.039
 149   96.198    0.075
 150   96.189    0.098
 151   96.190    0.089
 152   96.231    0.100
 153   96.237    0.136
 154   96.191    0.142
 155   96.171    0.127
 156   96.166    0.129
 157   96.163    0.104
 158   96.167    0.122
 159   96.192    0.115
 160   96.215    0.142
 161   96.215    0.158
 162   96.238    0.182
 163   96.154    0.332
 164   96.176    0.236
 165   96.198    0.131
 166   96.224    0.152
 167   96.190    0.103
 168   96.212    0.127
 169   96.257    0.129
 170   96.249    0.147
 171   96.245    0.172
 172   96.255    0.256
 173   96.257    0.312
 174   96.254    0.318
 175   96.239    0.296
 176   96.242    0.319
 177   96.240    0.334
 178   96.236    0.385
 179   96.232    0.422
 180   96.254    0.484
 181   96.285    0.519
 182   96.254    0.347
 183   96.222    0.174
 184   96.190    0.002
 185   96.138    0.094
 186   96.160    0.144
 187   96.149    0.165
 188   96.182    0.200
 189   96.165    0.259
 190   96.178    0.300
 191   96.125    0.253
 192   96.156    0.243
 193   96.173    0.172
 194   96.150    0.126
 195   96.104    0.070
 196   96.065    0.039
 197   96.064    0.097
 198   96.095    0.154
 199   96.093    0.200
 200   96.114    0.216
 201   96.104    0.218
 202   96.111    0.244
 203   96.097    0.252
 204   96.066    0.232
 205   96.045    0.188
 206   96.060    0.201
 207   96.044    0.190
 208   96.070    0.224
 209   96.078    0.249
 210   96.100    0.253
 211   96.107    0.258
 212   96.112    0.267
 213   96.098    0.302
 214   96.092    0.328
 215   96.054    0.279
 216   96.065    0.256
 217   96.058    0.240
 218   96.046    0.261
 219   96.089    0.292
 220   96.073    0.309
 221   96.108    0.315
 222   96.110    0.316
 223   96.101    0.313
 224   96.089    0.310
 225   96.060    0.279
 226   96.073    0.297
 227   96.067    0.328
 228   96.096    0.384
 229   96.093    0.439
 230   96.093    0.457
 231   96.088    0.522
 232   96.117    0.553
 233   96.046    0.538
 234   96.013    0.305
 235   96.012    0.212
 236   96.010    0.119
 237   96.002    0.225
 238   96.010    0.236
 239   96.022    0.273
 240   96.011    0.274
 241   96.001    0.286
 242   96.016    0.303
 243   95.981    0.277
 244   96.007    0.238
 245   95.941    0.143
 246   95.975    0.138
 247   95.955    0.129
 248   95.923    0.257
 249   95.927    0.213
 250   95.940    0.272
 251   95.905    0.255
 252   95.887    0.287
 253   95.873    0.257
 254   95.899    0.264
 255   95.850    0.195
 256   95.883    0.190
 257   95.856    0.163
 258   95.854    0.198
 259   95.860    0.204
 260   95.888    0.217
 261   95.891    0.223
 262   95.895    0.264
 263   95.917    0.357
 264   95.914    0.397
 265   95.913    0.441
 266   95.889    0.426
 267   95.872    0.284
 268   95.845    0.225
 269   95.899    0.264
 270   95.903    0.313
 271   95.909    0.307
 272   95.935    0.304
 273   95.954    0.309
 274   95.932    0.304
 275   95.904    0.272
 276   95.900    0.271
 277   95.869    0.169
 278   95.914    0.250
 279   95.898    0.310
 280   95.901    0.319
 281   95.965    0.392
 282   95.889    0.421
 283   95.910    0.410
 284   95.860    0.283
 285   95.820    0.034
 286   95.867    0.104
 287   95.813    0.145
 288   95.830    0.182
 289   95.856    0.220
 290   95.844    0.225
 291   95.846    0.251
 292   95.852    0.260
 293   95.831    0.231
 294   95.816    0.209
 295   95.755    0.093
 296   95.752    0.022
 297   95.741   -0.047
 298   95.732   -0.063
 299   95.745    0.099
 300   95.761    0.199
 301   95.752    0.229
 302   95.780    0.240
 303   95.776    0.237
 304   95.763    0.215
 305   95.723    0.134
 306   95.733    0.115
 307   95.691    0.051
 308   95.707    0.054
 309   95.737    0.100
 310   95.735    0.112
 311   95.752    0.154
 312   95.742    0.200
 313   95.767    0.271
 314   95.778    0.337
 315   95.721    0.190
 316   95.714    0.157
 317   95.703    0.094
 318   95.691    0.115
 319   95.715    0.169
 320   95.723    0.188
 321   95.741    0.204
 322   95.761    0.223
 323   95.769    0.223
 324   95.771    0.224
 325   95.760    0.194
 326   95.756    0.200
 327   95.750    0.213
 328   95.764    0.261
 329   95.781    0.295
 330   95.746    0.295
 331   95.783    0.352
 332   95.765    0.359
 333   95.740    0.214
 334   95.716    0.069
 335   95.691   -0.075
 336   95.655   -0.030
 337   95.673    0.078
 338   95.664    0.120
 339   95.678    0.148
 340   95.698    0.164
 341   95.687    0.160
 342   95.670    0.158
 343   95.675    0.142
 344   95.688    0.083
 345   95.631   -0.048
 346   95.624   -0.103
 347   95.610   -0.218
 348   95.611   -0.245
 349   95.640   -0.095
 350   95.634    0.005
 351   95.639    0.120
 352   95.633    0.110
 353   95.668    0.087
 354   95.654    0.088
 355   95.581   -0.014
 356   95.590   -0.005
 357   95.587   -0.029
 358   95.589   -0.013
 359   95.598   -0.006
 360   95.567    0.008
 361   95.678    0.032
 362   95.677    0.060
 363   95.704    0.073
 364   95.672    0.027
 365   95.616   -0.140
 366   95.604   -0.120
 367   95.616   -0.128
 368   95.641   -0.067
 369   95.651   -0.017
 370   95.683    0.014
 371   95.683    0.042
 372   95.735    0.075
 373   95.733    0.083
 374   95.717    0.080
 375   95.702    0.039
 376   95.683    0.044
 377   95.701    0.071
 378   95.735    0.074
 379   95.730    0.150
 380   95.711    0.188
 381   95.726    0.232
 382   95.718    0.184
 383   95.709    0.136
 384   95.617   -0.218
 385   95.658   -0.130
 386   95.645   -0.086
 387   95.624   -0.059
 388   95.660   -0.032
 389   95.673   -0.018
 390   95.647    0.011
 391   95.648    0.014
 392   95.693    0.035
 393   95.683    0.009
 394   95.662   -0.039
 395   95.666   -0.105
 396   95.622   -0.159
 397   95.617   -0.270
 398   95.590   -0.265
 399   95.669   -0.160
 400   95.621   -0.067
 401   95.614   -0.060
 402   95.557   -0.075
 403   95.642   -0.089
 404   95.628   -0.118
 405   95.591   -0.154
 406   95.567   -0.151
 407   95.577   -0.153
 408   95.584   -0.144
 409   95.576   -0.079
 410   95.599   -0.052
 411   95.629   -0.001
 412   95.627    0.023
 413   95.646    0.030
 414   95.674   -0.036
 415   95.584   -0.176
 416   95.544   -0.218
 417   95.585   -0.183
 418   95.616   -0.156
 419   95.621   -0.132
 420   95.592   -0.092
 421   95.612   -0.072
 422   95.632   -0.076
 423   95.637   -0.021
 424   95.643    0.019
 425   95.646    0.024
 426   95.641    0.037
 427   95.607    0.059
 428   95.542    0.093
 429   95.590    0.135
 430   95.636    0.161
 431   95.672    0.181
 432   95.636   -0.021
 433   95.645   -0.179
 434   95.601   -0.224
 435   95.596   -0.161
 436   95.564   -0.133
 437   95.526   -0.118
 438   95.510   -0.103
 439   95.451   -0.113
 440   95.469   -0.077
 441   95.557   -0.053
 442   95.654   -0.066
 443   95.657   -0.124
 444   95.564   -0.149
 445   95.596   -0.148
 446   95.547   -0.188
 447   95.617   -0.230
 448   95.451   -0.218
 449   95.599   -0.277
 450   95.614   -0.189
 451   95.577   -0.037
 452   95.600   -0.088
 453   95.604   -0.080
 454   95.574   -0.139
 455   95.476   -0.208
 456   95.451   -0.271
 457   95.476   -0.272
 458   95.455   -0.261
 459   95.492   -0.230
 460   95.441   -0.231
 461   95.560   -0.186
 462   95.564   -0.176
 463   95.537   -0.275
 464   95.530   -0.365
 465   95.486   -0.436
 466   95.492   -0.357
 467   95.392   -0.362
 468   95.478   -0.313
 469   95.451   -0.251
 470   95.545   -0.177
 471   95.567   -0.193
 472   95.559   -0.196
 473   95.435   -0.209
 474   95.556   -0.181
 475   95.548   -0.186
 476   95.539   -0.187
 477   95.436   -0.149
 478   95.303   -0.131
 479   95.557    0.007
 480   95.435   -0.157
 481   95.312   -0.321
 482   95.516   -0.354
 483   95.511   -0.375
 484   95.528   -0.402
 485   95.186   -0.376
 486   95.487   -0.267
 487   95.287   -0.291
 488   95.271   -0.291
 489   95.404   -0.272
 490   95.463   -0.259
 491   95.384   -0.286
 492   95.547   -0.272
 493   95.435   -0.311
 494   95.540   -0.333
 495   95.179   -0.501
 496   95.210   -0.476
 497   95.241   -0.452
 498   95.273   -0.427
 499   95.304   -0.403
 500   95.132   -0.463
 501   95.444   -0.232
 502   95.394   -0.166
 503   95.487   -0.197
 504   95.479   -0.289
 505   95.217   -0.392
 506   95.405   -0.341
 507   94.897   -0.504
 508   95.235   -0.413
 509   95.237   -0.380
 510   95.474   -0.310
 511   95.302   -0.283
 512   95.533   -0.237
 513   95.408   -0.352
 514   95.499   -0.424
 515   94.954   -0.700
 516   95.186   -0.602
 517   94.953   -0.630
 518   95.284   -0.456
 519   94.808   -0.616
 520   95.197   -0.428
 521   95.339   -0.364
 522   95.342   -0.326
 523   95.278   -0.360
 524   95.411   -0.337
 525   95.075   -0.447
 526   95.338   -0.395
 527   94.913   -0.517
 528   95.054   -0.452
 529   95.009   -0.522
 530   94.964   -0.591
 531   94.919   -0.661
 532   94.874   -0.731
 533   94.989   -0.516
 534   94.902   -0.576
 535   94.641   -0.723
 536   94.841   -0.694
 537   94.643   -0.768
 538   94.980   -0.543
 539   94.560   -0.638
 540   94.867   -0.512
 541   94.803   -0.568
 542   95.082   -0.433
 543   94.770   -0.679
 544   94.761   -0.756
 545   94.631   -0.815
 546   94.966   -0.659
 547   94.571   -0.809
 548   94.613   -0.762
 549   94.618   -0.715
 550   94.738   -0.693
 551   94.667   -0.781
 552   94.957   -0.670
 553   94.674   -0.794
 554   94.686   -0.797
 555   94.647   -0.795
 556   94.795   -0.712
 557   94.673   -0.785
 558   94.714   -0.743
 559   94.700   -0.705
 560   94.797   -0.634
 561   94.725   -0.695
 562   95.033   -0.547
 563   94.686   -0.943
 564   94.716   -0.954
 565   94.691   -0.940
 566   94.919   -0.826
 567   94.723   -0.851
 568   94.754   -0.842
 569   94.771   -0.818
 570   94.848   -0.774
 571   94.795   -0.773
